"PCTChangeLT-0.5,NA$NA:NA$NA,B@{M@[,CCI:BOP]P@[,SPINNINGTOP,HIGHWAVE,UNIQUE3RIVER]}S@{}",-10.737527114967468,1,0,1
"PCTChangeGT0.5,NA$NA:(shortUpTrend-Mini)$NA,B@{V@[,AD:OBV]}S@{}",-1.527377521613836,1,0,1
"PCTDayChangeLT0,NA$NA:NA$(shortDownTrend-Risky),B@{}S@{O@[,CROSSOVER50]}",1.5264890751271971,1,1,0
"PCTChangeGT1,NA$(downTrend):NA$(shortDownTrend),B@{P@[,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR]}S@{}",1.4736528728788465,1,1,0
"PCTChangeLT-4,NA$(downTrend-Risky):NA$(shortDownTrend-Risky),B@{P@[,HAMMER,HIKKAKE]}S@{}",0.7604562737642513,1,1,0
"PCTChangeGT0,(upTrend-Risky)$NA:(shortUpTrend-Risky)$NA,B@{M@[,CCI:BOP]P@[,3OUTSIDE,LONGLINE]}S@{}",-0.14539110206455366,1,0,1
"PCTChangeLT-4,NA$(downTrend-Risky):NA$NA,B@{}S@{M@[,AROON]P@[,BELTHOLD,LONGLINE]}",-1.5100671140939625,1,0,1
"PCTChangeLT-8,NA$(downTrend-Risky):NA$NA,B@{}S@{M@[,AROON]}",1.8518518518518476,1,1,0
"PCTChangeLT-1,NA$NA:NA$NA,B@{P@[,SPINNINGTOP,HIGHWAVE]}S@{O@[,CROSSOVER21]}",1.088435374149656,1,1,0
"PCTChangeGT0.5,NA$NA:NA$NA,B@{P@[,HARAMI,SPINNINGTOP]O@[,CROSSOVER21]}S@{}",0.8827238335435093,1,1,0
"PCTChangeLT-3,NA$(downTrend):NA$(shortDownTrend),B@{}S@{M@[,AROON]O@[,CROSSOVER21]}",-2.0215633423180592,1,0,1
"PCTChangeLT-1,(upTrend)$NA:(shortUpTrend)$NA,B@{}S@{P@[,DARKCLOUDCOVER]V@[,AD:OBV]}",0.7181571815718096,1,1,0
"PCTChangeGT0.5,(upTrend-Risky)$NA:NA$NA,B@{O@[,CROSSOVER50]V@[,AD]}S@{P@[,HANGINGMAN]}",-0.1744966442952959,1,0,1
"PCTChangeLT-3,NA$NA:NA$(shortDownTrend-Mini),B@{}S@{P@[,CLOSINGMARUBOZU,LONGLINE]V@[,AD:OBV]}",2.781660609449256,1,1,0
"PCTChangeGT3,NA$(downTrend5Day-Risky):NA$(shortDownTrend-Mini),B@{V@[,AD:OBV]}S@{}",-1.9068373740125304,1,0,1
"PCTChangeGT1,NA$NA:(shortUpTrend-Mini)$NA,B@{V@[,AD:OBV]}S@{}",3.1902879728966713,1,1,0
"PCTChangeLT-8,NA$(downTrend-Risky):NA$(shortDownTrend-Risky),B@{}S@{O@[,CROSSOVER21]}",-3.490099009900996,1,0,1
"PCTChangeLT-3,NA$(downTrend5Day):NA$(shortDownTrend),B@{M@[,RSI]}S@{P@[,LONGLINE]}",6.734578381437468,1,1,0
"PCTChangeGT1,NA$(downTrend-Risky):NA$NA,B@{P@[,ENGULFING]}S@{O@[,CROSSOVER21]}",2.5273551191835795,1,1,0
"PCTChangeLT-1,NA$NA:NA$(shortDownTrend),B@{}S@{P@[,3OUTSIDE,SHORTLINE]O@[,CROSSOVER50]}",-0.13978194017332962,1,0,1
"PCTDayChangeLT0,NA$NA:(shortUpTrend-Risky)$NA,B@{}S@{M@[,ADXR20]P@[,SPINNINGTOP,HIGHWAVE]}",-0.6236403190717845,1,0,1
"PCTChangeGT0.5,NA$(downTrend-Risky):NA$(shortDownTrend-Mini),B@{P@[,SPINNINGTOP]V@[,AD:OBV]}S@{}",-0.3716448726772258,1,0,1
"PCTChangeLT-0.5,NA$NA:NA$(shortDownTrend-Mini),B@{}S@{P@[,SPINNINGTOP,HIGHWAVE]V@[,AD:OBV]}",-0.9480626545754297,1,0,1
"PCTChangeGT1,NA$NA:NA$(shortDownTrend-Mini),B@{M@[,AROON:BOP]P@[,SHORTLINE]}S@{}",5.459057071960305,1,1,0
"PCTChangeGT1,(upTrend)$NA:(shortUpTrend)$NA,B@{M@[,APO:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]}S@{}",0.42666666666667274,1,1,0
