,-0.09460407885996294,128061
"M@[,CCI]P@[,HIKKAKE]",0.49836114787926294,5
"M@[,CCI]P@[,INNECK]",-1.8721430665437095,6
"M@[,CCI]P@[,ONNECK]",1.538073116672834,4
"M@[,CCI]P@[,SHOOTINGSTAR]",1.191312384473199,2
"M@[,CCI]P@[,THRUSTING]",0.11205856571990529,15
"M@[,CCI]V@[,AD]",-1.4123346548213296,2
"M@[,CROSSOVER-MACD,CCI,RSI]",-0.17928152221504937,3
"M@[,CROSSOVER-MACD,CCI]",-0.6631252330830916,30
"M@[,CROSSOVER-MACD,CCI]P@[,THRUSTING]",1.4750542299349265,1
"M@[,CROSSOVER-MACD,RSI]",0.4073119298884399,21
"M@[,CROSSOVER-MACD,RSI]P@[,3OUTSIDE,LONGLINE]",3.9934800325998365,1
"M@[,CROSSOVER-MACD,RSI]P@[,BELTHOLD,DARKCLOUDCOVER,LONGLINE]",-1.1043233082706696,1
"M@[,CROSSOVER-MACD,RSI]P@[,BELTHOLD,ENGULFING,LONGLINE]",-1.0986725100601629,5
"M@[,CROSSOVER-MACD,RSI]P@[,BELTHOLD,ENGULFING]",-0.45045045045045046,1
"M@[,CROSSOVER-MACD,RSI]P@[,BELTHOLD,EVENINGSTAR,2CROWS,LONGLINE]",0.5890410958904047,1
"M@[,CROSSOVER-MACD,RSI]P@[,BELTHOLD,LONGLINE]",-0.11702173436115144,5
"M@[,CROSSOVER-MACD,RSI]P@[,BELTHOLD]",-1.0967757926534554,2
"M@[,CROSSOVER-MACD,RSI]P@[,ENGULFING,LONGLINE]",-1.4844910541123248,3
"M@[,CROSSOVER-MACD,RSI]P@[,ENGULFING]",0.9229979349859798,2
"M@[,CROSSOVER-MACD,RSI]P@[,LONGLINE]",0.11688627177996115,3
"M@[,CROSSOVER-MACD,RSI]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,DARKCLOUDCOVER,LONGLINE]",2.2415544831089633,1
"M@[,CROSSOVER-MACD,RSI]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.6394844430252559,2
"M@[,CROSSOVER-MACD,RSI]P@[,SHORTLINE]",-1.007686521913478,3
"M@[,CROSSOVER-MACD,RSI]P@[,SPINNINGTOP]",2.7706890266131845,1
"M@[,CROSSOVER-MACD]",-0.0999002262687944,9107
"M@[,CROSSOVER-MACD]O@[,CROSSOVER21]",-0.6571705377888675,39
"M@[,CROSSOVER-MACD]O@[,CROSSOVER50]",-0.3025130845976835,30
"M@[,CROSSOVER-MACD]P@[,3BLACKCROWS]",-0.9904761904761991,1
"M@[,CROSSOVER-MACD]P@[,3INSIDE,LONGLINE]",-1.1949363865726284,9
"M@[,CROSSOVER-MACD]P@[,3INSIDE]",-0.22694275102467787,13
"M@[,CROSSOVER-MACD]P@[,3OUTSIDE,LONGLINE]",-0.34528143935287303,56
"M@[,CROSSOVER-MACD]P@[,3OUTSIDE,SHORTLINE]",-0.6832759271155159,48
"M@[,CROSSOVER-MACD]P@[,3OUTSIDE,SHORTLINE]O@[,CROSSOVER50]",-0.21961932650071958,1
"M@[,CROSSOVER-MACD]P@[,3OUTSIDE]",-0.14166146591357393,160
"M@[,CROSSOVER-MACD]P@[,3OUTSIDE]O@[,CROSSOVER21]",-3.107617896009679,1
"M@[,CROSSOVER-MACD]P@[,3OUTSIDE]O@[,CROSSOVER50]",6.13808197373657,1
"M@[,CROSSOVER-MACD]P@[,3OUTSIDE]V@[,AD:OBV]",2.124066063390318,2
"M@[,CROSSOVER-MACD]P@[,ADVANCEBLOCK]",0.7939560556491686,31
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,3INSIDE,LONGLINE]",-0.2614196554405145,8
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,3INSIDE,SEPARATINGLINES]",-0.9555382215288568,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,3INSIDE]",-1.0694983353483096,5
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",0.18847460846217387,54
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]",-0.2922449669990127,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,3OUTSIDE,LONGLINE]O@[,CROSSOVER50]",0.020746887966801835,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,3OUTSIDE]",-0.7047650175915803,36
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,3OUTSIDE]O@[,CROSSOVER50]",0.17262638717632273,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,3OUTSIDE]V@[,AD:OBV]",-2.7854330708661372,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,COUNTERATTACK,LONGLINE]",-0.7960895663975578,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,COUNTERATTACK]",-1.0025347997937786,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,DARKCLOUDCOVER,HIKKAKE,LONGLINE]",0.8928571428571486,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,DARKCLOUDCOVER,LONGLINE]",0.9072790051814635,10
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,DARKCLOUDCOVER]",-0.4698748483876722,11
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING,EVENINGSTAR,LONGLINE]",-0.111339957962731,5
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING,EVENINGSTAR]",1.5801476355966968,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING,HIKKAKE]",-0.7511556240369974,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING,LONGLINE,SEPARATINGLINES]",1.2299748169702023,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.2252806427931201,139
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING,SEPARATINGLINES]",-0.09922483715946764,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING]",-0.3752943608449538,66
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING]O@[,CROSSOVER21]",4.355587290253476,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING]O@[,CROSSOVER50]",-1.1890606420927468,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,ENGULFING]V@[,AD:OBV]",1.3792010145846616,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,EVENINGSTAR,2CROWS,LONGLINE]",1.2851952770208983,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-0.32343528905057833,3
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,SEPARATINGLINES]",0.5253278441421382,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR]",-0.13918313047399744,3
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,EVENINGSTAR,LONGLINE,SEPARATINGLINES]",-2.8001287415513323,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,EVENINGSTAR,LONGLINE]",-0.3827076053883605,6
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,EVENINGSTAR]",0.7964432769007164,4
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,EVENINGSTAR]O@[,CROSSOVER21]",-1.6291951775822746,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,HIKKAKE,LONGLINE]",0.5469727053734845,3
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE,RISEFALL3METHODS,SEPARATINGLINES]",-1.129943502824856,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE,RISEFALL3METHODS]",2.3150478107700168,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",-1.1354935542732525,11
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE,UPSIDEGAP2CROWS]",-0.24724319883724605,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE]",-0.23441386905219158,546
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",-2.0538243626062167,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",-1.3862923947968688,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER50]",1.9835095069746287,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,LONGLINE]V@[,AD:OBV]",0.2733132916533343,3
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,SEPARATINGLINES]",0.10641767218475809,7
"M@[,CROSSOVER-MACD]P@[,BELTHOLD,UPSIDEGAP2CROWS]",-2.670487106017187,1
"M@[,CROSSOVER-MACD]P@[,BELTHOLD]",-0.17185297894630086,322
"M@[,CROSSOVER-MACD]P@[,BELTHOLD]O@[,CROSSOVER21]",0.5307583638348486,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD]O@[,CROSSOVER50]",2.212724381246409,2
"M@[,CROSSOVER-MACD]P@[,BELTHOLD]V@[,AD:OBV]",-5.306666666666661,1
"M@[,CROSSOVER-MACD]P@[,BREAKAWAY]",-2.4278215223097113,1
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",-0.5770430693637928,2
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,3INSIDE]",-1.1882510013351104,1
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",-0.3617251926110225,12
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]V@[,AD:OBV]",2.2843504943743564,1
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,3OUTSIDE]",0.32888749140240414,4
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,COUNTERATTACK,LONGLINE]",-1.2738853503184668,1
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,DARKCLOUDCOVER,LONGLINE]",0.4000023707463556,3
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,HIKKAKE,LONGLINE]",-0.8041831938030807,3
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,LONGLINE]",-0.28344468746522783,70
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER50]",0.8980866848886975,1
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU,LONGLINE]V@[,AD:OBV]",2.9310344827586254,1
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU]",-0.4541750370061254,43
"M@[,CROSSOVER-MACD]P@[,CLOSINGMARUBOZU]O@[,CROSSOVER21]",-0.9602556763311576,2
"M@[,CROSSOVER-MACD]P@[,COUNTERATTACK]",1.4510224020688727,3
"M@[,CROSSOVER-MACD]P@[,DARKCLOUDCOVER,LONGLINE]",0.05029888458129297,5
"M@[,CROSSOVER-MACD]P@[,DARKCLOUDCOVER]",-0.19796010805405972,9
"M@[,CROSSOVER-MACD]P@[,ENGULFING,3INSIDE,LONGLINE]",10.608247422680423,1
"M@[,CROSSOVER-MACD]P@[,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR,LONGLINE]",-0.557620817843861,1
"M@[,CROSSOVER-MACD]P@[,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR]",-0.17605633802816903,1
"M@[,CROSSOVER-MACD]P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.3842093660774138,21
"M@[,CROSSOVER-MACD]P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]V@[,AD:OBV]",-2.3015873015873063,1
"M@[,CROSSOVER-MACD]P@[,ENGULFING,CLOSINGMARUBOZU]",0.8079151625702298,6
"M@[,CROSSOVER-MACD]P@[,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-0.6829638462789385,1
"M@[,CROSSOVER-MACD]P@[,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR]",0.31965903036762,1
"M@[,CROSSOVER-MACD]P@[,ENGULFING,EVENINGSTAR]",-0.48678720445062873,1
"M@[,CROSSOVER-MACD]P@[,ENGULFING,LONGLINE]",-0.23381034072512089,111
"M@[,CROSSOVER-MACD]P@[,ENGULFING,LONGLINE]V@[,AD:OBV]",-1.90367202903465,2
"M@[,CROSSOVER-MACD]P@[,ENGULFING,SHORTLINE]",-0.2330165321085084,55
"M@[,CROSSOVER-MACD]P@[,ENGULFING,SHORTLINE]O@[,CROSSOVER50]",-1.375,1
"M@[,CROSSOVER-MACD]P@[,ENGULFING,SPINNINGTOP,HIGHWAVE]",-0.8396946564885454,1
"M@[,CROSSOVER-MACD]P@[,ENGULFING,SPINNINGTOP,SHORTLINE]",-1.7205086347624445,1
"M@[,CROSSOVER-MACD]P@[,ENGULFING,SPINNINGTOP]",0.6919099602842933,4
"M@[,CROSSOVER-MACD]P@[,ENGULFING]",-0.3817998780551937,205
"M@[,CROSSOVER-MACD]P@[,ENGULFING]O@[,CROSSOVER21]",0.8363636363636404,1
"M@[,CROSSOVER-MACD]P@[,EVENINGSTAR,2CROWS,LONGLINE]",0.47923322683705616,1
"M@[,CROSSOVER-MACD]P@[,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-0.32495074436809457,3
"M@[,CROSSOVER-MACD]P@[,EVENINGSTAR,EVENINGDOJISTAR]",-0.7695411267891636,8
"M@[,CROSSOVER-MACD]P@[,EVENINGSTAR,LONGLINE]",0.15097138583852004,5
"M@[,CROSSOVER-MACD]P@[,EVENINGSTAR]",-0.8003116230692108,10
"M@[,CROSSOVER-MACD]P@[,HANGINGMAN,ADVANCEBLOCK]",-0.2647562684940111,1
"M@[,CROSSOVER-MACD]P@[,HANGINGMAN,HIKKAKE,SHORTLINE]",2.459016393442623,1
"M@[,CROSSOVER-MACD]P@[,HANGINGMAN,HIKKAKE]",0.41969118357660884,4
"M@[,CROSSOVER-MACD]P@[,HANGINGMAN,SHORTLINE]",0.19151521520231024,5
"M@[,CROSSOVER-MACD]P@[,HANGINGMAN]",-0.27057683976726926,35
"M@[,CROSSOVER-MACD]P@[,HARAMI,HIKKAKE]",-3.3482652772265946,2
"M@[,CROSSOVER-MACD]P@[,HARAMI,SHORTLINE]",-0.37799791118967235,20
"M@[,CROSSOVER-MACD]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",0.47331835456658033,5
"M@[,CROSSOVER-MACD]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-0.18292682926829962,1
"M@[,CROSSOVER-MACD]P@[,HARAMI,SPINNINGTOP]",0.018893741484865837,15
"M@[,CROSSOVER-MACD]P@[,HARAMI]",-0.019639500144559306,63
"M@[,CROSSOVER-MACD]P@[,HIKKAKE,LONGLINE]",-1.1182331459805237,3
"M@[,CROSSOVER-MACD]P@[,HIKKAKE,SHORTLINE]",0.13788206736637407,19
"M@[,CROSSOVER-MACD]P@[,HIKKAKE]",-0.0417944082594298,179
"M@[,CROSSOVER-MACD]P@[,HIKKAKE]O@[,CROSSOVER50]",-3.2712511938872946,1
"M@[,CROSSOVER-MACD]P@[,INNECK]",0.6756756756756647,1
"M@[,CROSSOVER-MACD]P@[,LONGLINE]",-0.18588456870370576,446
"M@[,CROSSOVER-MACD]P@[,LONGLINE]O@[,CROSSOVER21]",0.8450349700966294,5
"M@[,CROSSOVER-MACD]P@[,LONGLINE]V@[,AD:OBV]",1.479770830760627,3
"M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3BLACKCROWS,LONGLINE]O@[,CROSSOVER50]",-0.4725897920604915,1
"M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",-0.024006145573266757,1
"M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",1.01067349991369,11
"M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,DARKCLOUDCOVER,LONGLINE]",-0.7854801975998221,3
"M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",0.6346967559943422,1
"M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,HIKKAKE,LONGLINE]O@[,CROSSOVER21]",0.5365249690466294,1
"M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,RISEFALL3METHODS]",-2.5277435265104775,1
"M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,SEPARATINGLINES]",-0.4304635761589442,1
"M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.19266946339220167,99
"M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.12824431514333656,23
"M@[,CROSSOVER-MACD]P@[,ONNECK]",-0.9615384615384581,1
"M@[,CROSSOVER-MACD]P@[,RISEFALL3METHODS]",-2.030075187969925,1
"M@[,CROSSOVER-MACD]P@[,SHOOTINGSTAR,ADVANCEBLOCK]",0.7828226347573248,1
"M@[,CROSSOVER-MACD]P@[,SHOOTINGSTAR,HIKKAKE,SHORTLINE]",-7.875894988066818,1
"M@[,CROSSOVER-MACD]P@[,SHOOTINGSTAR,HIKKAKE]",-0.22330902617776133,5
"M@[,CROSSOVER-MACD]P@[,SHOOTINGSTAR]",-0.32657214316855104,71
"M@[,CROSSOVER-MACD]P@[,SHOOTINGSTAR]O@[,CROSSOVER50]",0.5947323704333074,1
"M@[,CROSSOVER-MACD]P@[,SHORTLINE,UPSIDEGAP2CROWS]",-0.6242515427350591,2
"M@[,CROSSOVER-MACD]P@[,SHORTLINE]",-0.11257520776838363,498
"M@[,CROSSOVER-MACD]P@[,SHORTLINE]O@[,CROSSOVER21]",-1.6555415995168792,3
"M@[,CROSSOVER-MACD]P@[,SHORTLINE]O@[,CROSSOVER50]",1.729968782518219,1
"M@[,CROSSOVER-MACD]P@[,SHORTLINE]V@[,AD:OBV]",-0.985761226725078,1
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,2CROWS,HIGHWAVE]",-0.2174898051653911,1
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,3INSIDE]",1.9212309219106776,4
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE,SHORTLINE]",1.6864608076009555,1
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",-0.2313639278720124,7
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,3OUTSIDE,SHORTLINE]",-1.624378216073327,2
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,3OUTSIDE]",-0.42266099447861205,20
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,HIGHWAVE,HIKKAKE]",-1.188582923876078,4
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]",-0.6055388043481471,5
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,HIGHWAVE]",0.1287985093066513,97
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER50]",-2.752136752136756,1
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,HIKKAKE,SHORTLINE]",-0.09369948237457233,8
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,HIKKAKE]",1.7820941310872878,15
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,SHORTLINE,UPSIDEGAP2CROWS]",-0.20923913043477765,1
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,SHORTLINE]",-0.2954051614862775,52
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,TRISTAR]",-1.9250871080139293,1
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP,UPSIDEGAP2CROWS]",-0.1265022137887341,1
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP]",0.0882571769710819,290
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP]O@[,CROSSOVER21]",-1.907736907534245,5
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP]O@[,CROSSOVER50]",-0.5421811409257089,2
"M@[,CROSSOVER-MACD]P@[,SPINNINGTOP]V@[,AD]",1.2329156924930016,2
"M@[,CROSSOVER-MACD]P@[,TASUKIGAP]",-0.9067131572322553,9
"M@[,CROSSOVER-MACD]P@[,THRUSTING]",-0.28470416677145016,26
"M@[,CROSSOVER-MACD]P@[,UPSIDEGAP2CROWS]",-0.2352941176470588,1
"M@[,CROSSOVER-MACD]P@[,XSIDEGAP3METHODS]",-0.28607503694216885,4
"M@[,CROSSOVER-MACD]V@[,AD:OBV]",-1.1170559302810141,13
"M@[,CROSSOVER-MACD]V@[,AD]",0.27368635230608096,3
"M@[,RSI,CCI]",-0.06891889439854139,28
"M@[,RSI,CCI]P@[,HIKKAKE]",-3.18823529411765,1
"M@[,RSI,CCI]P@[,THRUSTING]",2.7692307692307647,1
"M@[,RSI,CROSSOVER-MACD]",-0.5169301004558199,23
"M@[,RSI,CROSSOVER-MACD]P@[,HARAMI]",0.47244094488188976,1
"M@[,RSI]",-0.18452633449186073,1862
"M@[,RSI]P@[,2CROWS,LONGLINE]",-2.2083864091298993,1
"M@[,RSI]P@[,2CROWS,SHORTLINE]",1.9102216205997822,2
"M@[,RSI]P@[,2CROWS]",-1.2173045225072379,4
"M@[,RSI]P@[,3INSIDE,LONGLINE]",-1.7322345222677022,2
"M@[,RSI]P@[,3INSIDE]",0.9352150986404365,3
"M@[,RSI]P@[,3OUTSIDE,LONGLINE]",-0.18939393939392865,1
"M@[,RSI]P@[,3OUTSIDE,SHORTLINE]",3.9540719336932555,1
"M@[,RSI]P@[,3OUTSIDE]",-0.12490435275152341,12
"M@[,RSI]P@[,ADVANCEBLOCK]",-1.368808166693465,12
"M@[,RSI]P@[,BELTHOLD,2CROWS]",3.8341998190533033,3
"M@[,RSI]P@[,BELTHOLD,3INSIDE,LONGLINE]",0.4892966360856223,1
"M@[,RSI]P@[,BELTHOLD,3INSIDE]",0.549558390579005,1
"M@[,RSI]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",0.35771781827548266,2
"M@[,RSI]P@[,BELTHOLD,3OUTSIDE]",-0.1637973625616998,4
"M@[,RSI]P@[,BELTHOLD,BREAKAWAY,SEPARATINGLINES]",4.024390243902439,1
"M@[,RSI]P@[,BELTHOLD,DARKCLOUDCOVER,LONGLINE]",-0.18228207797992355,3
"M@[,RSI]P@[,BELTHOLD,DARKCLOUDCOVER]",-0.41908995862454723,7
"M@[,RSI]P@[,BELTHOLD,ENGULFING,3INSIDE,LONGLINE]",-1.2640615748963828,1
"M@[,RSI]P@[,BELTHOLD,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-2.1369539551357764,1
"M@[,RSI]P@[,BELTHOLD,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR]",-0.5272189661544956,2
"M@[,RSI]P@[,BELTHOLD,ENGULFING,EVENINGSTAR,LONGLINE]",0.881915221547431,3
"M@[,RSI]P@[,BELTHOLD,ENGULFING,EVENINGSTAR]",-1.7884615384615383,1
"M@[,RSI]P@[,BELTHOLD,ENGULFING,HIKKAKE,LONGLINE]",0.7388419782870929,1
"M@[,RSI]P@[,BELTHOLD,ENGULFING,LONGLINE,SEPARATINGLINES]",-2.060883620689649,1
"M@[,RSI]P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.02730246196815399,53
"M@[,RSI]P@[,BELTHOLD,ENGULFING]",0.04994288796648009,40
"M@[,RSI]P@[,BELTHOLD,EVENINGSTAR,2CROWS,LONGLINE]",-1.8043907252096716,1
"M@[,RSI]P@[,BELTHOLD,EVENINGSTAR,2CROWS]",0.0890631958062144,1
"M@[,RSI]P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE,SEPARATINGLINES]",-0.49109883364027707,1
"M@[,RSI]P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",2.2165098403557226,2
"M@[,RSI]P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR,SEPARATINGLINES]",3.7818458872204093,2
"M@[,RSI]P@[,BELTHOLD,EVENINGSTAR,EVENINGDOJISTAR]",-2.7086007702182315,1
"M@[,RSI]P@[,BELTHOLD,EVENINGSTAR,LONGLINE]",1.084887237464555,6
"M@[,RSI]P@[,BELTHOLD,EVENINGSTAR]",0.16746805218595237,2
"M@[,RSI]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",0.775358295388164,4
"M@[,RSI]P@[,BELTHOLD,LONGLINE]",0.0237174863007858,117
"M@[,RSI]P@[,BELTHOLD,LONGLINE]V@[,AD:OBV]",-4.266943604099879,1
"M@[,RSI]P@[,BELTHOLD,SEPARATINGLINES]",0.5487696937511105,1
"M@[,RSI]P@[,BELTHOLD]",0.30429683515196426,106
"M@[,RSI]P@[,BREAKAWAY,ENGULFING]",0.2010997643362165,1
"M@[,RSI]P@[,BREAKAWAY,SPINNINGTOP]",0.4217261688358871,1
"M@[,RSI]P@[,CLOSINGMARUBOZU,3INSIDE]",0.027472527472533717,1
"M@[,RSI]P@[,CLOSINGMARUBOZU,DARKCLOUDCOVER,LONGLINE]",-1.092029190579259,2
"M@[,RSI]P@[,CLOSINGMARUBOZU,EVENINGSTAR,2CROWS,LONGLINE]",-1.372212692967405,1
"M@[,RSI]P@[,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",-1.37987012987013,1
"M@[,RSI]P@[,CLOSINGMARUBOZU,LONGLINE]",-1.18800954149582,11
"M@[,RSI]P@[,CLOSINGMARUBOZU]",-0.1396124605958021,10
"M@[,RSI]P@[,COUNTERATTACK,HIKKAKE]",-2.9078977144150184,1
"M@[,RSI]P@[,COUNTERATTACK,LONGLINE]",-0.44668314008744014,1
"M@[,RSI]P@[,COUNTERATTACK]",-0.8567839195979877,1
"M@[,RSI]P@[,DARKCLOUDCOVER,LONGLINE]",0.17997005997333534,7
"M@[,RSI]P@[,DARKCLOUDCOVER]",-1.101150673898602,9
"M@[,RSI]P@[,ENGULFING,3INSIDE]",2.6456599286563613,1
"M@[,RSI]P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.898830462096311,10
"M@[,RSI]P@[,ENGULFING,CLOSINGMARUBOZU]",-0.7483370288248337,1
"M@[,RSI]P@[,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]",0.26777179699930737,2
"M@[,RSI]P@[,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR]",4.036144578313258,1
"M@[,RSI]P@[,ENGULFING,EVENINGSTAR,LONGLINE]",0.7471373615711309,3
"M@[,RSI]P@[,ENGULFING,EVENINGSTAR]",-0.0501114830005808,11
"M@[,RSI]P@[,ENGULFING,HIKKAKE,HIKKAKEMOD,SHORTLINE]",5.577583928099383,1
"M@[,RSI]P@[,ENGULFING,HIKKAKE,LONGLINE]",0.8695652173913087,1
"M@[,RSI]P@[,ENGULFING,HIKKAKE,SHORTLINE]",4.968195983311554,2
