filterTest,avg,count
"PCTDayChangeGT1,buyPattern-Risky-GT0.9-SMAGT0,(SMA9GT0),",0.0807819262263394,3
"PCTDayChangeGT1,buyPatternsML,",1.8418744492274979,4
"PCTDayChangeGT1,buyPatternsML,buyPattern-GT1.5-SMAGT0,(SMA9GT0),",0.247851650836727,2
"PCTDayChangeGT1,maySellFromBuyPattern-LT-1.8,",-2.1740929121307158,2
"PCTDayChangeGT1,sellFinalContinue-(lastDayUp)-1,",0.790593788191666,2
"PCTDayChangeGT1,sellPattern-LT-1.5-SMALT0,(SMA9LT0),***BUYPATTERN***",-1.7831761209458528,1
"PCTDayChangeGT1,sellPattern-Risky-LT-0.9-SMALT0,(SMA9LT0),***BUYPATTERN***",0.9340835771056619,4
"PCTDayChangeGT2,",-0.24563368712561423,1427
"PCTDayChangeGT2,##(Check-chart)ML:buyMonth3High-Continue,",-0.7475846043350955,2
"PCTDayChangeGT2,##(Check-chart)buyMonth3High-Continue,buyUpTrend-0,",1.1631152879873452,1
"PCTDayChangeGT2,##RisingMA(Test)(check-chart-buy)-1DayUp,",-0.474650946564103,5
"PCTDayChangeGT2,##RisingMA(Test)(check-chart-buy)-2DayUp,",-0.2013663227372166,5
"PCTDayChangeGT2,##RisingMA(check-chart-sell)-MaySellCheckChart,",1.2468827930174564,1
"PCTDayChangeGT2,(SMA9GT0),",1.4446737577393274,1
"PCTDayChangeGT2,(SMA9LT0),",-2.940711462450597,1
"PCTDayChangeGT2,(Test)buyMay5DayCeilReversal,",1.3084112149532763,1
"PCTDayChangeGT2,(Test)check10DayLowReversal,",-0.030674309543474165,8
"PCTDayChangeGT2,(Test)check10DayLowReversal,(Test)checkCupUp-downTrendLastDayUp-mayReversalSell,",3.3640776699029216,1
"PCTDayChangeGT2,(Test)check10DayLowReversal,(Test)checkCupUp-month3HighMTmonth3Low,bar_high,",-2.535899786128937,1
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,",0.3264417845484191,1
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,(check-chart):ML:buy-2week-breakoutup,",2.5924351891202693,1
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,brokenToday,",-0.426926892449175,8
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,brokenToday,(check-chart):ML:buy-2week-breakoutup,",-0.9111615638670999,3
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,brokenToday,(check-chart)buy-2week-breakoutup(|-|-| or --|),",-0.9330310429019921,1
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT1,",-1.5857648249524479,3
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT1,(check-chart):ML:buy-2week-breakoutup,",0.17266187050360365,1
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT1,brokenToday,",-0.5066858466475452,4
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT1,brokenToday,(check-chart):ML:buy-2week-breakoutup,",0.17336707911366067,2
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT2,",-1.4595369373401479,2
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT2,(check-chart):ML:buy-2week-breakoutup,",0.8594319009468285,1
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT2,(check-chart)buy-2week-breakoutup(|-|-| or --|),",1.5022815022815086,1
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT3,(check-chart):ML:buy-2week-breakoutup,",-0.5675368898978433,1
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week-(Risky)-year2High,week2BarHighChangeGT0,",0.45457724316385756,1
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week-(Risky)-year2High,week2BarHighChangeGT0,brokenToday,",-0.24661488182461702,6
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-2week-(Risky)-year2High,week2BarHighChangeGT1,brokenToday,",-1.0164554348440422,8
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-forecastDayPCT7changeGT0,",1.6496163682864373,1
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-month3HighLTMonth3Low,",0.7634016116466711,12
"PCTDayChangeGT2,(Test)checkConsolidationBreakUp-month3HighLTMonth3Low,(check-chart)buy-2week-breakoutup(|-|-| or --|),",-0.8405704724723094,1
"PCTDayChangeGT2,(Test)checkCupUp,bar_high,",0.38202973155827774,10
"PCTDayChangeGT2,(Test)checkCupUp,bar_high,##(Check-chart)ML:buyMonth3High-Continue,",-2.0131177349178517,1
"PCTDayChangeGT2,(Test)checkCupUp-2dayUp,",0.1625205491799805,18
"PCTDayChangeGT2,(Test)checkCupUp-2dayUp,##(Check-chart)ML:buyMonth3High-Continue,",0.36455913363593473,1
"PCTDayChangeGT2,(Test)checkCupUp-2dayUp-mayReversalSell,",1.0388427082386096,9
"PCTDayChangeGT2,(Test)checkCupUp-3dayUp,",-0.47478424949620984,7
"PCTDayChangeGT2,(Test)checkCupUp-3dayUp-mayReversalSell,",0.03350031693523087,4
"PCTDayChangeGT2,(Test)checkCupUp-downTrendLastDayUp-mayReversalSell,",0.02309116860205682,17
"PCTDayChangeGT2,(Test)checkCupUp-downTrendLastDayUp-mayReversalSell,ML:sellFinalContinue-(lastDayDown)-1,***BUYPATTERN***",-0.16937669376693767,1
"PCTDayChangeGT2,(Test)checkCupUp-downTrendLastDayUp-mayReversalSell,sellPattern-Risky-LT-0.9-SMALT0,(SMA9LT0),***BUYPATTERN***",0.5414488424197119,1
"PCTDayChangeGT2,(Test)checkCupUp-downTrendLastDayUp-mayReversalSell,sellUpTrend-0,",-2.167775761242186,1
"PCTDayChangeGT2,(Test)checkCupUp-inUpTrend,",-1.8164976060093683,5
"PCTDayChangeGT2,(Test)checkCupUp-inUpTrend,bar_high,",-0.4707300725147123,12
"PCTDayChangeGT2,(Test)checkCupUp-inUpTrend,bar_high,##(Check-chart)ML:buyMonth3High-Continue,",0.7452871547566932,1
"PCTDayChangeGT2,(Test)checkCupUp-inUpTrend,bar_high,ML:sellFinalContinue-(lastDayDown)-1,***BUYPATTERN***",-0.9023789991796625,1
"PCTDayChangeGT2,(Test)checkCupUp-inUpTrend-month3HighMTmonth3Low,",3.7683141858150293,2
"PCTDayChangeGT2,(Test)checkCupUp-inUpTrend-month3HighMTmonth3Low,bar_high,",0.7450524378458249,39
"PCTDayChangeGT2,(Test)checkCupUp-inUpTrend-month3HighMTmonth3Low,bar_high,buyPattern-Risky-GT0.9-SMAGT0,(SMA9GT0),",2.566182749786503,1
"PCTDayChangeGT2,(Test)checkCupUp-inUpTrend-month3HighMTmonth3Low,bar_high,buyUpTrend-1-YearHigh,***SELLPATTERN***",-1.4357501794687724,1
"PCTDayChangeGT2,(Test)checkCupUp-inUpTrend-month3HighMTmonth3Low,bar_high,sellFinalContinue-(lastDayUp)-1,",-4.81321839080459,1
"PCTDayChangeGT2,(Test)checkCupUp-mayReversalSell,",0.5507955936352543,1
"PCTDayChangeGT2,(Test)checkCupUp-month3HighMTmonth3Low,bar_high,",-1.2647460390517546,10
"PCTDayChangeGT2,(Test)checkCupUp-near2WeekHigh-mayReveresalSell,",0.8068575360926173,21
"PCTDayChangeGT2,(Test)checkCupUp-near2WeekHigh-mayReveresalSell,(Test)checkConsolidationBreakUp-month3HighLTMonth3Low,",-0.37286790955970217,1
"PCTDayChangeGT2,(Test)checkCupUp-near2WeekHigh-mayReveresalSell,buyUpTrend-1-YearHigh,***SELLPATTERN***",-1.1170872983036775,1
"PCTDayChangeGT2,(check-chart):ML:buy-2week-breakoutup,",-0.24807917653598374,24
"PCTDayChangeGT2,(check-chart)buy-2week-breakoutup(|-|-| or --|),",-0.2551847966697645,22
"PCTDayChangeGT2,(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,",-0.7549515784849707,8
"PCTDayChangeGT2,(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,(check-chart):ML:buy-2week-breakoutup,",4.114478804338949,2
"PCTDayChangeGT2,(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,(check-chart)buy-2week-breakoutup(|-|-| or --|),",-1.842528494510867,1
"PCTDayChangeGT2,ML:buyFinalCandidate-(lastDayUp),buyFinalContinue-00,",4.391336818521281,1
"PCTDayChangeGT2,ML:sellFinalContinue-(lastDayDown)-1,",-0.30054644808742753,1
"PCTDayChangeGT2,ML:sellFinalContinue-(lastDayDown)-1,***BUYPATTERN***",0.4879749041477986,1
"PCTDayChangeGT2,ML:sellRisingMAuptrend-1,(check-chart):ML:buy-2week-breakoutup,***BUYPATTERN***",-3.2470879290794765,1
"PCTDayChangeGT2,ML:sellRisingMAuptrend-1,***BUYPATTERN***",2.382405255116562,4
"PCTDayChangeGT2,buyPattern-Risky-GT0.9-SMAGT0,(SMA9GT0),",0.314917197391432,2
"PCTDayChangeGT2,buyPatternsML,",2.395235008828199,2
"PCTDayChangeGT2,buyPatternsML,buyPattern-GT1.5-SMAGT0,(SMA9GT0),",0.57798803366799,2
"PCTDayChangeGT2,buyRisingMAuptrend-(Risky),",0.6906307205857842,1
"PCTDayChangeGT2,buyUpTrend-1,",-0.6476473529507951,2
"PCTDayChangeGT2,buyUpTrend-1,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,brokenToday,(check-chart)buy-2week-breakoutup(|-|-| or --|),",1.2104620227800587,1
"PCTDayChangeGT2,buyUpTrend-1-YearHigh,***SELLPATTERN***",-0.05961837270162369,5
"PCTDayChangeGT2,maySellFromBuyPattern-LT-1.8,",-0.40197897340753075,1
"PCTDayChangeGT2,sellFinalContinue-00,***BUYPATTERN***",-0.290838584585566,1
"PCTDayChangeGT2,sellPattern-LT-1.5-SMALT0,(SMA9LT0),***BUYPATTERN***",-14.797687861271678,1
"PCTDayChangeGT2,sellPattern-Risky-LT-0.9-SMALT0,(SMA9LT0),***BUYPATTERN***",-1.7621145374449265,1
"PCTDayChangeGT2,sellUpTrend-0,",6.724738675958192,1
"PCTDayChangeGT2,sellUpTrend-0,***BUYPATTERN***",1.5483870967741973,1
"PCTDayChangeGT2,sellUpTrend-1,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT2,***BUYPATTERN***",-0.3982317050893315,1
"PCTDayChangeGT2,sellUpTrend-2,***BUYPATTERN***",-2.481246393537225,1
"PCTDayChangeGT3,",-0.1142841343722317,706
"PCTDayChangeGT3,##RisingMA(Test)(check-chart-buy)-2DayUp,",0.2625906206725342,3
"PCTDayChangeGT3,##RisingMA(Test)(check-chart-buy)-2DayUp,(check-chart):ML:buy-2week-breakoutup,",1.7233009708737919,1
"PCTDayChangeGT3,##RisingMA(Test)(check-chart-buy)-2DayUp,***SELLPATTERN***",-1.5272448196469754,1
"PCTDayChangeGT3,##RisingMA(check-chart-sell)-MaySellCheckChart,(check-chart)sellEMA6>EMA14,***BUYPATTERN***",-0.4605263157894736,1
"PCTDayChangeGT3,##RisingMA(check-chart-sell)-MaySellCheckChart,***BUYPATTERN***",0.7985480943738616,1
"PCTDayChangeGT3,(Test)check10DayLowReversal,",0.4358052137728356,11
"PCTDayChangeGT3,(Test)check10DayLowReversal,sellYear2LowContinue,***BUYPATTERN***",-3.2021957913998174,1
"PCTDayChangeGT3,(Test)checkConsolidationBreakUp-2week,week2BarHighChangeGT0,",-0.5425408513630895,2
