"B@{O@[,CROSSOVER21]}S@{P@[,HARAMI,HIKKAKE]}",-2.1213616181549004,1,0,1
"B@{M@[,RSI:BOP]P@[,BELTHOLD,SEPARATINGLINES]}S@{}",-4.0181956027293495,1,0,1
"B@{P@[,RISEFALL3METHODS]O@[,CROSSOVER50]}S@{}",-0.5357142857142806,1,0,1
"B@{P@[,HIKKAKE,HIKKAKEMOD]}S@{M@[,RSI]}",0.3425439598081754,1,1,0
"B@{}S@{M@[,CROSSOVER-MACD]P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]}",-0.7412060301507509,1,0,1
"B@{M@[,CCI:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]}S@{O@[,CROSSOVER21]}",-2.130177514792896,1,0,1
"B@{}S@{M@[,APO]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]}",-1.7356475300400682,1,0,1
"B@{M@[,AROON:BOP]P@[,LONGLINE,RISEFALL3METHODS]}S@{}",-2.3379730317529357,1,0,1
"B@{M@[,AROON:BOP]P@[,PIERCING]}S@{}",-0.8459214501510609,1,0,1
"B@{}S@{M@[,CROSSOVER-MACD]P@[,ENGULFING,HIKKAKE]}",-1.9701810436634808,1,0,1
"B@{}S@{M@[,CROSSOVER-MACD]P@[,ENGULFING,3INSIDE]}",2.383654937570946,1,1,0
"B@{P@[,CDLINVERTEDHAMMER,UNIQUE3RIVER]}S@{M@[,CROSSOVER-MACD]}",-0.675105485232065,1,0,1
"B@{P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]}S@{M@[,CROSSOVER-MACD]}",0.33299753749720423,1,1,0
"B@{P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]O@[,CROSSOVER50]}S@{}",1.209520093640252,1,1,0
"B@{}S@{M@[,AROON]P@[,BELTHOLD,EVENINGSTAR]}",1.9350127783862767,1,1,0
"B@{M@[,ADXR20,CCI:BOP]}S@{P@[,SHOOTINGSTAR]}",-2.461911007970939,1,0,1
"B@{M@[,RSI]P@[,HAMMER,HIKKAKE,HIKKAKEMOD,MATCHINGLOW]}S@{}",-3.7161531279178295,1,0,1
"B@{O@[,CROSSOVER21]}S@{M@[,RSI]P@[,BELTHOLD,ENGULFING,EVENINGSTAR,EVENINGDOJISTAR,LONGLINE]}",0.5034482758620659,1,1,0
"B@{}S@{M@[,CROSSOVER-MACD]P@[,EVENINGSTAR,EVENINGDOJISTAR,2CROWS,LONGLINE]}",-1.7771998266146511,1,0,1
"B@{M@[,AROON:BOP]P@[,ENGULFING,LONGLINE]O@[,CROSSOVER21]}S@{}",-0.7227843645000944,2,0,2
"B@{P@[,PIERCING,HIKKAKE,LONGLINE]}S@{O@[,CROSSOVER50]}",7.230381506908842,1,1,0
"B@{P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER21]}S@{M@[,CCI]}",-0.13952323717948512,2,1,1
"B@{M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]}S@{}",-0.8807212205270489,1,0,1
"B@{M@[,CCI,RSI:BOP]P@[,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR]}S@{}",-0.8595764632335703,1,0,1
"B@{}S@{M@[,ADXR20]P@[,SPINNINGTOP,HIKKAKE]}",2.163385784689131,2,1,1
"B@{P@[,HARAMI,HIKKAKE]}S@{M@[,CCI]}",0.13736263736263513,1,1,0
"B@{P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]}S@{O@[,CROSSOVER21]}",0.654417316888997,1,1,0
"B@{M@[,RSI]}S@{P@[,CLOSINGMARUBOZU,IDENTICAL3CROWS,LONGLINE]}",3.5696861278256704,1,1,0
"B@{P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]}S@{O@[,CROSSOVER50]}",-1.2395543175487433,1,0,1
"B@{M@[,APO,AROON:BOP]P@[,ENGULFING]}S@{}",0.5014607418233965,2,1,1
