filterTest,avg,count
"(Test)checkCupDown-upTrendLastDayDown-mayReversalBuy,##Test:longDownTrend-2-IndexNotDownLastDay(checkBase),",1.895649034121683,1
"(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend),",0.026399264451436297,21
"(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend),***BUYPATTERN***",-0.03064014169932511,87
"(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend),-+,***BUYPATTERN***",-1.1123470522803114,1
"(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend),buyMorningStar-HighUpperTail-(checkChart),***BUYPATTERN***",-2.0841801884454885,2
"(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend)-Already10DayDown,",-0.12491731161479114,87
"(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend)-Already10DayDown,##(Check-chart):MaySellCheckChart-(|_|`|),",0.3384436511925284,2
"(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend)-Already10DayDown,***BUYPATTERN***",-0.10767958002817486,237
"(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend)-Already10DayDown,++,",-0.9883720930232492,1
"(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend)-Already10DayDown,-+,***BUYPATTERN***",0.37502466895076747,2
"(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend)-Already10DayDown,sellSuperTrend-0,-+,***BUYPATTERN***",-3.4253578732106287,1
"(Test)sellSMA4Reversal,",0.1421406172159994,20
"(Test)sellSMA4Reversal,***BUYPATTERN***",0.5925979419826773,15
"(check-chart)buyEMA6<EMA14,",-0.058583660126527416,6
"(check-chart)buyEMA6<EMA14,***SELLPATTERN***",-0.8166945461390173,14
"(check-chart)buyEMA6<EMA14-Risky,",-1.7378172354623846,2
"(check-chart)buyEMA6<EMA14-Risky,***SELLPATTERN***",-0.3588985237097848,6
"++,",0.9867512361830689,4
"+-,",-1.0206498539264692,12
"-+,",0.45554559441781606,4
"--,",-0.46094964786255993,27
"ML:buyFinalContinue-(lastDayUp),***SELLPATTERN***",-0.34296824877773896,3
"ML:buyFinalContinue-3,",0.6377462916390738,4
"ML:buyFinalContinue-3,***SELLPATTERN***",-0.4681585390129738,15
"ML:buyFinalContinue-4,##ML:sellFinalCandidate-4,***SELLPATTERN***",2.2003785385121812,2
"ML:buyFinalContinue-4,***SELLPATTERN***",0.9815757694441729,2
"ML:buySuperTrend-0,++,",-1.0732984293193777,1
"ML:buySuperTrend-0,-+,",4.682114115229704,2
"ML:sellEveningStar-2(Check2-3MidCapCross),",-0.5764207397496952,35
"ML:sellEveningStar-2(Check2-3MidCapCross),***BUYPATTERN***",-0.643902436181307,4
"ML:sellFinalCandidate-(lastDayUp),",-0.6245295302990252,8
"ML:sellFinalCandidate-(lastDayUp),##ML:sellFinalCandidate-4,",1.7473118279569937,1
"ML:sellFinalCandidate-(lastDayUp),##Test:longDownTrend-2-IndexNotDownLastDay(checkBase),",-0.42105263157895334,1
"ML:sellFinalCandidate-(lastDayUp),ML:sellFinalCandidate-3,",-1.4161631419939578,1
"ML:sellFinalCandidate-(lastDayUp),finalBreakOutSell-0,",-0.5544933078393838,1
"ML:sellFinalCandidate-1-(lastDayUp),",-0.6823821339950372,1
"ML:sellFinalCandidate-1-(lastDayUp),##Test:longDownTrend-2-IndexNotDownLastDay(checkBase),",2.1974926045921994,1
"ML:sellFinalCandidate-3,",0.404931278843137,29
"ML:sellFinalCandidate-3,##buyFinalContinue-2,***SELLPATTERN***",-1.3431322858590864,1
"ML:sellFinalCandidate-4,",1.3193506701128321,6
"MaySell-CheckChart(downTrend-mayReverseLast4DaysUp)-1,",-1.088291433255406,32
"MaySell-CheckChart(downTrend-mayReverseLast4DaysUp)-1,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",-0.5159708715383824,2
"MaySell-CheckChart(yearHigh-minimumLast2DayUp),",-0.23046268214384977,70
"MaySell-CheckChart(yearHigh-minimumLast2DayUp),##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",0.1626089988339608,8
"RSISellCandidate(yearLow)-lessThanMinus5,",0.27548281822814974,13
"buyDayHighVolLow-0,",1.6842684676731547,6
"buyDayHighVolLow-0,***SELLPATTERN***",-6.761177753544169,1
"buyEveningStar-0(Buy-After-1pc-down),",0.18044459276378433,2
"buyEveningStar-0(Buy-After-1pc-down),***SELLPATTERN***",0.8317639673571804,1
"buyFinalContinue-(lastDayUp)-(highChange),",1.6532258064516105,1
"buyMorningStar-(checkChart),",-0.8686738208797076,2
"buyMorningStar-HighUpperTail-(checkChart),",-0.5587044474550286,37
"buyMorningStar-HighUpperTail-(checkChart),***SELLPATTERN***",0.13842586115351574,9
"finalBreakOutSell-0,",-0.09742975898615854,6
"finalBreakOutSell-0,sellPatternsML,",-1.7884615384615383,1
"finalBreakOutSell-0,sellUpTrend-0(Risky),",1.0311871227364098,1
"mayBuyFromSellPattern-GT1.8,",1.202781563854892,30
"sellDayHighVolLow-0,***BUYPATTERN***",2.095631641086176,1
"sellDayHighVolLow-01-checkMorningTrend(.5SL),",-0.43913727664229796,5
"sellDayHighVolLow-01-checkMorningTrend(.5SL),***BUYPATTERN***",-2.9590281893179777,4
"sellEveningStar-0,",-0.9276081967647737,7
"sellEveningStar-0,***BUYPATTERN***",-4.459060854256634,4
"sellFinal,",-2.470735785953173,1
"sellFinalCandidate-(lastDayDown)-(buyPattern),***BUYPATTERN***",-1.516980361444024,6
"sellFinalCandidate-(lastDayDown)-(buyPattern),ML:sellFinalCandidate-3,***BUYPATTERN***",-1.7386427369601922,1
"sellFinalCandidate-(lastDayUp)-(highChange),",1.6866192581021338,5
"sellFinalCandidate-(lastDayUp)-(highChange),sellFinalCandidate-00,",-0.8245055481762411,2
"sellFinalCandidate-(lastDayUp)-(highChange),sellFinalCandidate-00HighChange,",1.7668776371307988,1
"sellPatterns-LT-1.5-SMALT0,(SMA9LT0),",-1.1156802141322684,3
"sellPatterns-LT-1.5-SMALT0,(SMA9LT0),***BUYPATTERN***",4.737550471063264,1
"sellPatterns-Risky-LT-0.9-SMALT0,(SMA4LT(-1.5)),",-1.583925774189659,1
"sellPatterns-Risky-LT-0.9-SMALT0,(SMA9LT0),",-0.5362505365707304,70
"sellPatterns-Risky-LT-0.9-SMALT0,(SMA9LT0),##Test:longDownTrend-2-IndexNotDownLastDay(checkBase),",2.172347575612087,1
"sellPatterns-Risky-LT-0.9-SMALT0,(SMA9LT0),***BUYPATTERN***",-0.635644865782641,2
"sellPatternsML,",-1.558098363926546,37
"sellPatternsML,sellPatterns-LT-1.5-SMALT0,(SMA9LT0),",-0.9503111279472309,29
"sellSuperTrend-(Risky),-+,***BUYPATTERN***",0.6278686660122014,4
"sellSuperTrend-0,-+,",-0.45807453416149774,1
"sellSuperTrend-0,-+,***BUYPATTERN***",2.991880553482173,2
"sellUpTrend-0(Risky),",0.20943656913477804,9
"sellUpTrend-0(Risky),***BUYPATTERN***",-2.2458410351201437,1
"sellUpTrend-1,",-0.43522935353333286,9
"sellUpTrend-2(Risky),",-0.5359259636318648,150
"sellUpTrend-2(Risky),***BUYPATTERN***",-0.5601744667237519,14
"sellYear2LowContinue,",-1.780207929379366,5
"sellYear2LowContinue,***BUYPATTERN***",-1.725862923825847,9
"sellYear2LowLT-40-last3DayDown(triggerAfter-9:15),",-0.04066598449876257,15
"sellYear2LowLT-40-last3DayDown(triggerAfter-9:15),***BUYPATTERN***",-0.5387264006407421,37
"sellYear2LowLT-40-last3DayDown(triggerAfter-9:15),sellYear2LowContinue,***BUYPATTERN***",-1.868512110726649,1
"sellYear2LowLT-40-last4DayDown(triggerAfter-9:15),",0.034867151438731106,39
"sellYear2LowLT-40-last4DayDown(triggerAfter-9:15),##(Check-chart-sell):month3Low-InPlus,NearLowMonth3,",0.0622148486105374,1
"sellYear2LowLT-40-last4DayDown(triggerAfter-9:15),***BUYPATTERN***",0.2550913886371423,70
"sellYear2LowLT-40-last4DayDown(triggerAfter-9:15),sellYear2LowContinue,***BUYPATTERN***",0.5191256830601031,1
"weekHighGTweek2,",0.9467162021362092,5
