buyIndia,avg,count
"P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-0.04914553898531955,10
"M@[,CCI,RSI:BOP]P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.05288323821696551,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.05308999656717275,287
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]O@[,CROSSOVER50]",-0.07097903752425117,1
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.07273349591408895,2
"P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE,SEPARATINGLINES]",-0.07749294814171911,1
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.08033972225409525,1
"M@[,RSI:BOP]P@[,3OUTSIDE,SHORTLINE]",-0.08289582757666608,1
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.08517779417922985,4
"M@[,RSI:BOP]P@[,SPINNINGTOP]",-0.08522345928461851,7
"M@[,CCI:BOP]P@[,3OUTSIDE,SHORTLINE]",-0.08618627551479716,10
"P@[,BELTHOLD,ENGULFING]V@[,AD:OBV]",-0.08673642426839967,2
"M@[,APO:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-0.08773119271030844,2
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.08788984269583523,11
"P@[,BELTHOLD,3OUTSIDE,LONGLINE]O@[,CROSSOVER21]",-0.08797496592361902,3
"P@[,ENGULFING,3INSIDE]",-0.08972049688806571,4
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]",-0.09221027570208773,6
"M@[,APO:BOP]P@[,BELTHOLD]",-0.0948092419004915,31
"P@[,3OUTSIDE,LONGLINE]",-0.0951337462121333,71
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]",-0.09756424052489193,11
"M@[,APO:BOP]P@[,SHORTLINE]",-0.09824304960502526,40
"M@[,ADXR20:BOP]P@[,SPINNINGTOP]",-0.10302556886465819,7
"M@[,ADXR20,AROON:BOP]P@[,BELTHOLD,LONGLINE]",-0.10857763300760749,1
"M@[,APO:BOP]P@[,BELTHOLD,LONGLINE]V@[,AD:OBV]",-0.115360299980227,1
"P@[,BELTHOLD,PIERCING]",-0.11689923590070457,14
"P@[,HAMMER,HIKKAKE,HIKKAKEMOD,SHORTLINE]",-0.11734793663211865,1
"M@[,ADXR20:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",-0.12460146609711813,3
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.12600056376706983,84
"P@[,BELTHOLD,3OUTSIDE,LONGLINE]",-0.14037872855449365,76
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN,SHORTLINE]",-0.14129615674453655,1
"M@[,ADXR40:BOP]P@[,SPINNINGTOP]",-0.14301532540855671,2
"P@[,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-0.14820265708718589,15
"M@[,AROON:BOP]P@[,BELTHOLD,LONGLINE]",-0.14861283970792344,116
"M@[,AROON:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-0.15514935500689087,2
"M@[,CCI:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR]",-0.15546429835145356,9
"M@[,AROON:BOP]P@[,BELTHOLD]",-0.15565498568519207,89
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-0.16247114510726726,7
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,3INSIDE,LONGLINE]",-0.16301785112833095,1
"M@[,AROON,CCI:BOP]P@[,3OUTSIDE,LONGLINE]",-0.16507832955717894,1
"M@[,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.1670192693973776,29
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.16787485692484133,1
"M@[,AROON:BOP]P@[,BELTHOLD,3INSIDE,LONGLINE]",-0.16992353440951144,1
"M@[,RSI:BOP]P@[,SHORTLINE]",-0.17587157019510918,32
"P@[,HAMMER,DOJI,DOJISTAR,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN,TAKURI]",-0.1797397368610252,1
"P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",-0.18085481727026348,83
"M@[,APO:BOP]P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",-0.18139414356050498,1
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.18246654964789003,57
"P@[,BELTHOLD,ENGULFING]",-0.18589036759153818,146
"P@[,3OUTSIDE,SHORTLINE]O@[,CROSSOVER21]",-0.18759966232060782,1
"M@[,ADXR20:BOP]P@[,3OUTSIDE,SHORTLINE]",-0.19113417970120897,1
"P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-0.19224462533171519,51
"P@[,HIKKAKE,SHORTLINE]O@[,CROSSOVER21,CROSSOVER50]",-0.19438444924405557,1
"P@[,BELTHOLD,HIKKAKE,LONGLINE]",-0.20123793340092544,9
"M@[,ADXR20:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21]",-0.20661490532839297,1
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-0.20781817291673205,4
"M@[,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.21019442984761202,1
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.2162235757215392,14
"M@[,CCI:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR]",-0.21905829301488056,6
"M@[,AROON:BOP]P@[,SPINNINGTOP]",-0.21964897167310768,40
"M@[,ADXR20:BOP]P@[,BELTHOLD,LONGLINE]",-0.22664123568167893,20
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SHORTLINE,TAKURI]",-0.2323024843795584,3
"P@[,ENGULFING,SPINNINGTOP,HIGHWAVE]",-0.2335345900033831,2
"P@[,ENGULFING,SHORTLINE,UNIQUE3RIVER]",-0.23531674022607252,4
"M@[,RSI:BOP]P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]",-0.23691484227614137,1
"P@[,HIKKAKE]",-0.23794496591177083,202
"M@[,RSI:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",-0.2398609860834384,3
"M@[,AROON:BOP]P@[,HARAMI,SPINNINGTOP]",-0.24384077773465507,2
"P@[,CLOSINGMARUBOZU]",-0.25033014159008943,120
"P@[,3INSIDE,LONGLINE]",-0.2552266015306177,35
"M@[,ADXR20,AROON:BOP]P@[,SPINNINGTOP,UNIQUE3RIVER]",-0.2558519324986416,1
"M@[,CCI,RSI:BOP]P@[,SPINNINGTOP]",-0.2581638071826412,4
"M@[,CCI,RSI:BOP]P@[,SHORTLINE]",-0.26135784119393685,7
"M@[,AROON:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.26179190965659865,15
"P@[,CLOSINGMARUBOZU]V@[,AD:OBV]",-0.2641921601209802,1
"P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER50]",-0.264948266321161,10
"M@[,CCI:BOP]P@[,SPINNINGTOP,3INSIDE]",-0.26620540970759254,2
"M@[,CCI:BOP]P@[,ENGULFING,LONGLINE]V@[,AD:OBV]",-0.2663661510091202,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,TRISTAR,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.2674787687874803,3
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SHORTLINE]",-0.26882014687390904,12
"M@[,AROON:BOP]P@[,ENGULFING,SHORTLINE]",-0.271523426592013,3
"P@[,3OUTSIDE,LONGLINE]V@[,AD:OBV]",-0.28030833917307446,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN]",-0.28450474428121403,9
"M@[,APO:BOP]P@[,BELTHOLD,3INSIDE,LONGLINE]",-0.28476506881823577,1
"P@[,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI]",-0.2861093467774173,2
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN,SHORTLINE]",-0.28811713724745175,19
"M@[,CCI:BOP]P@[,ENGULFING,UNIQUE3RIVER]",-0.2919883204671704,1
"M@[,CCI:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE,TAKURI]",-0.2943340691685104,1
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.2961837561362158,12
"P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.2981040501940066,41
"M@[,ADXR20,CCI:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.2992607458439478,2
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",-0.2992699760581278,3
"P@[,HIKKAKE,HIKKAKEMOD,SHORTLINE]",-0.3048555962290591,2
"M@[,CCI:BOP]P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.31651916901758276,4
"M@[,AROON:BOP]P@[,ENGULFING]",-0.31808687060960295,15
"P@[,MORNINGSTAR]O@[,CROSSOVER21]",-0.31984007996002456,1
"P@[,BELTHOLD,LONGLINE]V@[,AD:OBV]",-0.3303195429256904,8
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.3344153481087322,11
"M@[,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.3349714562019301,3
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3INSIDE,RICKSHAWMAN]",-0.33858953274644477,1
"M@[,APO:BOP]P@[,HIKKAKE,SHORTLINE]",-0.33869602032176005,2
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.3498354613198088,5
"P@[,ENGULFING,SHORTLINE]O@[,CROSSOVER50]",-0.35527299925205263,1
"M@[,CCI:BOP]P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",-0.3710957633233711,1
"M@[,CCI:BOP]P@[,PIERCING,LONGLINE]",-0.37117820380363037,1
"M@[,CCI:BOP]P@[,3INSIDE,LONGLINE]V@[,AD:OBV]",-0.372492836676221,1
"M@[,CCI:BOP]P@[,PIERCING]",-0.37513397642014396,1
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIGHWAVE]",-0.3754922919402577,5
"P@[,3INSIDE,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",-0.3762987924740267,1
"M@[,ADXR20:BOP]P@[,BELTHOLD]",-0.3819940456683535,16
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,SHORTLINE]O@[,CROSSOVER21]",-0.3830701672428206,1
"M@[,ADXR20,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,UNIQUE3RIVER]",-0.3832743997428353,1
"M@[,AROON:BOP]P@[,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR]",-0.38515406162465776,1
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.3935547200685049,7
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.39375919029252554,3
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HOMINGPIGEON,TAKURI]",-0.39823515938738724,11
"M@[,ADXR40,RSI:BOP]P@[,BELTHOLD]",-0.39849976558836614,1
"M@[,CCI:BOP]P@[,LONGLINE]O@[,CROSSOVER50]",-0.40000000000000563,1
"M@[,CCI:BOP]P@[,ENGULFING]",-0.4000431360955515,64
"M@[,CCI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.4106776180698113,1
"M@[,APO:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",-0.41945192723403446,1
"M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.42400086923838237,13
"M@[,CCI,RSI:BOP]P@[,CLOSINGMARUBOZU,PIERCING,LONGLINE]",-0.42563253724283623,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HIKKAKE,TAKURI]",-0.4284573580195432,6
"M@[,AROON:BOP]P@[,BELTHOLD,ENGULFING]",-0.43226385362346814,8
"M@[,APO:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.43410612610544846,6
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN,SHORTLINE]",-0.4363540566425591,2
"M@[,CCI:BOP]P@[,3INSIDE,SHORTLINE,UNIQUE3RIVER]",-0.4518008592333121,3
"M@[,APO:BOP]P@[,SHORTLINE]O@[,CROSSOVER21]",-0.4561398774942247,3
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]O@[,CROSSOVER21]",-0.46158216162476917,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE,RICKSHAWMAN]",-0.4659355971511303,10
"P@[,HIKKAKE,MATCHINGLOW]",-0.4809889260874907,6
"M@[,APO:BOP]P@[,HARAMI,SPINNINGTOP]",-0.48557832378362625,1
"P@[,HIKKAKE,HIKKAKEMOD]",-0.48611122000237356,6
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.49088220014268336,2
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,TAKURI]",-0.49222797927460554,1
"P@[,BELTHOLD,ENGULFING,HIKKAKE,LONGLINE]",-0.49312366445674216,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.4955472869655874,6
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,MORNINGSTAR,LONGLINE]",-0.49902152641878894,1
"M@[,CCI:BOP]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",-0.5020524236898499,15
"P@[,HARAMI,SPINNINGTOP]O@[,CROSSOVER21]",-0.5040322580645161,1
"P@[,BELTHOLD,ENGULFING,LONGLINE]O@[,CROSSOVER50]",-0.5131912262355258,2
"M@[,ADXR20:BOP]P@[,SHORTLINE]",-0.514117789254782,22
"M@[,AROON:BOP]P@[,HARAMI]",-0.5169038425156399,14
"M@[,RSI:BOP]P@[,ENGULFING,LONGLINE]",-0.5179345546417163,3
"M@[,CCI:BOP]P@[,BELTHOLD,ENGULFING,3INSIDE,LONGLINE]",-0.5222477543346563,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.5276411745688553,2
"P@[,CDLINVERTEDHAMMER]",-0.5280293332705311,44
"P@[,UNIQUE3RIVER]",-0.531654592465746,13
"M@[,ADXR20:BOP]P@[,CLOSINGMARUBOZU]",-0.5332546284558265,2
"M@[,ADXR40,CCI:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",-0.5335704757670151,1
"P@[,HARAMI,SHORTLINE]O@[,CROSSOVER50]",-0.5376344086021582,1
"M@[,AROON:BOP]P@[,3OUTSIDE]",-0.5378734928412603,15
"M@[,ADXR40,CCI:BOP]P@[,ENGULFING,LONGLINE]",-0.5381344671804501,1
"M@[,APO,AROON:BOP]P@[,LONGLINE]",-0.5410027461233595,3
"M@[,RSI:BOP]P@[,HARAMI,SHORTLINE]",-0.5459074812430765,12
"P@[,BELTHOLD,ENGULFING,LONGLINE]V@[,AD:OBV]",-0.5512487069233722,2
"P@[,SPINNINGTOP]V@[,AD:OBV]",-0.5535508550849507,4
"M@[,APO:BOP]P@[,CLOSINGMARUBOZU]",-0.5560081969107004,5
"M@[,ADXR20,RSI:BOP]P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SHORTLINE]",-0.5575266092245427,1
"M@[,APO:BOP]P@[,3OUTSIDE]",-0.5581940173095679,9
"M@[,AROON:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.5600767599159752,12
"M@[,ADXR20:BOP]P@[,SHORTLINE]O@[,CROSSOVER21]",-0.5623619200642608,1
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER21]",-0.5664263645726026,1
"M@[,AROON:BOP]P@[,CLOSINGMARUBOZU,3OUTSIDE]",-0.5671902268760874,1
"M@[,APO,AROON:BOP]P@[,ENGULFING,LONGLINE]",-0.5702554744525548,1
"P@[,CDLINVERTEDHAMMER,HIKKAKE]",-0.5732698217755992,5
"P@[,CLOSINGMARUBOZU,3OUTSIDE]",-0.5830308520159934,3
"M@[,RSI:BOP]P@[,ENGULFING,SHORTLINE]",-0.5855974001928622,3
"P@[,BELTHOLD,ENGULFING,MORNINGSTAR,LONGLINE]",-0.587470654540968,8
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,TAKURI]",-0.5887096284942921,15
"M@[,ADXR40:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.5896719544843734,5
"P@[,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",-0.5905235814550538,14
"M@[,AROON:BOP]P@[,SPINNINGTOP,HIGHWAVE]",-0.5908149750995276,12
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,UNIQUE3RIVER]",-0.5928853754940834,1
"P@[,COUNTERATTACK]",-0.5946747257818037,3
"M@[,RSI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.5953668745395768,2
"M@[,CCI:BOP]P@[,ENGULFING,LONGLINE]",-0.5971861303921828,33
"M@[,AROON:BOP]P@[,SPINNINGTOP,3OUTSIDE]",-0.5975395430579925,1
"M@[,RSI:BOP]P@[,HARAMI,SPINNINGTOP]",-0.5988509174456077,11
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]O@[,CROSSOVER21]",-0.5990133897110601,1
"M@[,CCI:BOP]P@[,ENGULFING,CLOSINGMARUBOZU]",-0.5992058846649642,2
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,HIKKAKE,SHORTLINE]",-0.6020249931587986,1
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",-0.6040780135118918,6
"P@[,COUNTERATTACK,LONGLINE]",-0.6102121469290409,3
"P@[,PIERCING,LONGLINE]",-0.6245086377435612,30
"M@[,APO:BOP]P@[,HARAMI]",-0.6322435570590873,15
"P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",-0.6332589945058174,5
"M@[,RSI:BOP]P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN,SHORTLINE]",-0.6366892160764117,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.6458191706322153,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER21]",-0.6499262453879054,9
"M@[,APO:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR]",-0.6528835690968485,1
"M@[,CCI,RSI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.6566339065503313,2
"M@[,AROON:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",-0.6598736946795426,7
"P@[,ENGULFING,3INSIDE,UNIQUE3RIVER]",-0.662092211387986,1
"M@[,RSI:BOP]P@[,DOJI,SHORTLINE]",-0.6818956699624957,1
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.6830176963676018,1
"M@[,AROON,CCI:BOP]P@[,LONGLINE]",-0.6876659228893786,3
"P@[,LONGLINE,RISEFALL3METHODS]",-0.6884233323391266,4
"M@[,AROON,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.6928508384818984,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI,TASUKIGAP]",-0.6961086385940785,1
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,TAKURI]",-0.6981334967568518,2
"P@[,PIERCING]",-0.7060305341739187,28
"M@[,APO:BOP]P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.7093070329803639,2
"M@[,CCI:BOP]P@[,SPINNINGTOP,SHORTLINE]",-0.7101856955566792,18
"P@[,HAMMER,HARAMI]",-0.7139632490265614,6
"M@[,CCI:BOP]P@[,3INSIDE,LONGLINE]",-0.7141653790984077,18
"P@[,MORNINGSTAR,MORNINGDOJISTAR]",-0.7197494968666159,6
"M@[,ADXR20:BOP]P@[,HAMMER]",-0.7199696854869183,1
"M@[,ADXR20:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.7219402143259985,1
"M@[,CCI:BOP]P@[,BELTHOLD,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-0.7240858192158287,6
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]O@[,CROSSOVER21]",-0.7246376811594203,1
"M@[,APO,AROON:BOP]P@[,BELTHOLD,LONGLINE]",-0.7401095962012569,2
"M@[,ADXR20,AROON:BOP]P@[,3OUTSIDE]",-0.7426823940585483,1
"M@[,AROON:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-0.7457074821406106,1
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE,TAKURI,UNIQUE3RIVER]",-0.7473143390938843,1
"M@[,ADXR20,CCI:BOP]P@[,SHORTLINE]",-0.7482364857649023,4
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI]",-0.7491200909450626,7
"P@[,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER50]",-0.7596961215513817,1
"M@[,CCI,RSI:BOP]P@[,HARAMI]",-0.7599309153713356,2
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",-0.7648609262846793,4
"M@[,APO:BOP]P@[,SPINNINGTOP,HIGHWAVE]",-0.7731325364488805,6
"P@[,DOJI,SHORTLINE]",-0.779882727072477,3
"M@[,RSI:BOP]P@[,HARAMI,HIKKAKE,SHORTLINE]",-0.7806955287437858,1
"M@[,APO:BOP]P@[,BELTHOLD]O@[,CROSSOVER21]",-0.7984779522184976,2
"M@[,APO:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.8003730138295195,2
"P@[,BELTHOLD,3INSIDE,SEPARATINGLINES]",-0.8039579468150968,1
"M@[,RSI,CCI:BOP]P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,TAKURI]",-0.8049341417520431,1
"M@[,CCI:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,LONGLINE]",-0.8059266866327108,2
"M@[,RSI:BOP]P@[,ENGULFING,SPINNINGTOP,SHORTLINE]",-0.8144397974906424,1
"M@[,AROON:BOP]P@[,BELTHOLD,3OUTSIDE]",-0.8193759055595342,4
"M@[,APO,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.8253094910591471,1
"M@[,APO:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.8429118773946316,1
"M@[,CCI:BOP]P@[,BELTHOLD,3INSIDE]",-0.8567469888545207,11
"M@[,APO:BOP]P@[,SPINNINGTOP,SHORTLINE]",-0.8569486018253811,4
"M@[,APO:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]",-0.8668489455939027,4
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.8684140517121272,1
"M@[,CCI:BOP]P@[,BELTHOLD,3INSIDE,LONGLINE]",-0.8734500268298739,9
"M@[,APO:BOP]P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.8768114976554078,2
"M@[,AROON:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR]",-0.8771929824561434,1
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",-0.8793313599164122,1
"P@[,LONGLINE,MATHOLD]",-0.8847644189728601,2
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3INSIDE,HIGHWAVE,UNIQUE3RIVER]",-0.8875739644970331,1
