filterTest,avg,count
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT5,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",2.6717557251908395,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-month2HighReversal-risky,month2HighChangeGT5,##ML:(check-chart-2-3MidCapCross)MaySellCheckChart-1,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",2.310673109123079,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal,monthHighChangeGT-1,",-0.20752501531549378,2
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal,monthHighChangeGT-1,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",-0.09090909090908697,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal,monthHighChangeGT-2,",0.05737234652896977,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal,monthHighChangeGT-3,",0.8799536024838517,3
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-1,",-0.5283314432814976,8
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-1,##ML:(check-chart-2-3MidCapCross)MaySellCheckChart-1,",1.1815579511541423,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-2,",-0.201975527236736,7
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-2,##ML:(check-chart-2-3MidCapCross)MaySellCheckChart-1,",0.6666666666666622,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-2,##ML:(check-chart-2-3MidCapCross)MaySellCheckChart-1,##(Check-chart):MaySellCheckChart-(IndexNotDownInSecondHalf),",-2.621722846441945,1
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-3,",-0.3333523736506003,3
"PCTDayChangeGT1,(Test)MaySellCheckChart-monthHighReversal-risky,monthHighChangeGT-3,##ML:(check-chart-2-3MidCapCross)MaySellCheckChart-1,",0.5778419824424986,1
"PCTDayChangeGT1,(Test)checkCupDown-lastDayUp,",-0.5121070164344065,8
"PCTDayChangeGT1,(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend),",0.7683226933004781,7
"PCTDayChangeGT1,(Test)sellDowningMA-(check5MinuteDownTrendAndSellSupertrend),***BUYPATTERN***",-0.3304478997160709,16
