filterTest,avg,count
"PCTChangeEQ0,NearHighYear2,HighYear2LT-5,(Recent), ,$$(May)$$:EMA6-LT-May-MT-EMA14, , ,",0.3717201166180692,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-5,(Recent), ,$$(Study)$$:DowningMA-Risky, , ,",0.038729666924858575,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-5,(weekHighGTweek2High),(Recent), , , ,",0.8455121395498004,4
"PCTChangeEQ0,NearHighYear2,HighYear2LT-5,BreakHighMonth6,HighMonth6GT0,(weekHighGTweek2High),(Recent), , , ,",-1.8731988472622478,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7, ,$$(Study)$$:DowningMA, , ,",-1.6952513135719265,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,(Recent), , , ,",-0.571292149655084,8
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,(Recent), ,##LONGTERM:CrossoverSMA25,$$(Study)$$:DowningMA, , ,",-0.5989518342899869,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,(Recent), ,##LONGTERM:CrossoverSMA25,$$(Study)$$:DowningMA-Confirm,$$(May)$$:EMA6-MT-May-LT-EMA14, , ,",2.964352720450273,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,(Recent), ,##LONGTERM:CrossoverSMA25,$$(Study)$$:DowningMA-Confirm,$$(May)$$:EMA6-MT-May-LT-EMA14, , ,(Test)checkConsolidationBreakDown-2week-(risky)-PCTDayChangeGT-1,week2BarLowChangeLT-1,weekLowLTweek2Low,",-4.208633093525176,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,(Recent), ,##LONGTERM:CrossoverSMA25,$$(Study)$$:DowningMA-Risky, , ,",-3.535986125831009,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,(Recent), ,##LONGTERM:NearSMA25,$$(Study)$$:DowningMA-Confirm, , ,",0.11903434941812885,3
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,(Recent), ,$$(May)$$:EMA6-LT-May-MT-EMA14, , ,",-1.1403421026307983,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,(weekHighGTweek2High), ,##LONGTERM:NearSMA25,$$(Study)$$:DowningMA-Confirm,$$(May)$$:EMA6-MT-May-LT-EMA14, , ,",0.6687647521636574,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,(weekHighGTweek2High),(Recent), , , ,",-1.0242495279810788,3
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,(weekHighGTweek2High),(Recent), ,##LONGTERM:CrossoverSMA25,$$(Study)$$:DowningMA-Risky, , ,",-2.1358828315703824,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT-7,BreakHighMonth3,HighMonth3GT2,(weekHighGTweek2High), , , ,",-2.557544757033248,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT0,(Recent), , , ,",-0.0841278743690282,1
"PCTChangeEQ0,NearHighYear2,HighYear2LT0,(weekHighGTweek2High),(Recent), , , ,",0.473434561475332,2
