filterTest,avg,count
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(Test)ML:AllMAPositive_Uptrend_(GT+4.5),",1.4624295779463046,2
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(Test)ML:AllMAPositive_Uptrend_(GT0),",-0.8015995164370722,2
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(Test)sell-UP,",-0.5561794748382315,1
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(Test)sell-UP,***BUYPATTERN***,",-2.457931556059747,1
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(Test)sellHeavyUpTrend-Reversal-1,***BUYPATTERN***,(check-chart)maySell-EMA6>EMA14,",-0.559179869524683,1
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(check-chart):ML:buy-2week-breakoutup,",3.9514028989799144,8
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(check-chart):ML:buy-2week-breakoutup,(check-chart)maySell-EMA6>EMA14,",-0.2939015429831118,1
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(check-chart):ML:buy-2week-breakoutup,buy-1-UP,",-1.0219783611593518,2
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(check-chart):ML:buy-2week-breakoutup,sell-UP,",-2.0541401273885316,1
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(check-chart)buy-2week-breakoutup(|-|-| or --|),",-0.2874490651138134,16
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(check-chart)buy-2week-breakoutup(|-|-| or --|),(check-chart)maySell-EMA6>EMA14,",1.9555591467356113,2
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,(check-chart)maySell-EMA6>EMA14,",-0.6378031829192116,17
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,***SELLPATTERN***,",-0.5021676843423141,20
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,***SELLPATTERN***,buyUpTrend-1-YearHigh,",-0.2777777777777778,1
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,ML:sellEveningStar-2(Check2-3MidCapCross),",-1.4642857142857224,1
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,buy-1-UP,",-2.005741270241316,2
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,maySellFromBuyPattern-LT-1.8,sell-UP,***BUYPATTERN***,",-5.921558574724435,1
"(check-chart):buyMonthHighBreak-checkATRBuyBreak,sell-UP,***BUYPATTERN***,",-2.158291457286434,2
"(check-chart)buy-2week-breakoutup(|-|-| or --|),",-0.2371072516140684,37
"(check-chart)buy-2week-breakoutup(|-|-| or --|),(Test)ML:AllMAPositive_Uptrend_(GT+4.5),(check-chart)maySell-EMA6>EMA14,",-1.269456662013755,1
"(check-chart)buy-2week-breakoutup(|-|-| or --|),(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,",-1.842528494510867,1
"(check-chart)buy-2week-breakoutup(|-|-| or --|),(check-chart)maySell-EMA6>EMA14,",-0.5388550359059914,4
"(check-chart)buy-2week-breakoutup(|-|-| or --|),***SELLPATTERN***,",0.9837962962962897,1
"(check-chart)buy-2week-breakoutup(|-|-| or --|),***SELLPATTERN***,buyUpTrend-1-YearHigh,",-5.169830169830168,1
"(check-chart)buy-2week-breakoutup(|-|-| or --|),buyUpTrend-1,(Test)ML:AllMAPositive_Uptrend_(GT+2),",1.2104620227800587,1
"(check-chart)buy-2week-breakoutup(|-|-| or --|),sell-UP,",1.1498163015376304,1
"(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,",-0.0953455911736507,12
"(check-chart)mayBuy-EMA6<EMA14,",-0.20543127072452788,119
"(check-chart)maySell-EMA6-MT-May-LT-EMA14,",0.15099348864099885,23
"(check-chart)maySell-EMA6>EMA14,",-0.12163283353491601,65
"ML:BuyRisingMA-Risky-0,",-0.4363566665360347,24
"ML:BuyRisingMA-Risky-1,",-1.087965676668103,10
"ML:BuyRisingMA-Risky-2,",-0.3183108222996107,17
"ML:buyDayLowVolLow-03-checkMorningTrend(.5SL)-after10:30,***SELLPATTERN***,",0.7552545848673201,3
"ML:buyFinalCandidate-3,",-0.4001143183766726,1
"ML:buyFinalContinue-00,",4.848260547742413,1
"ML:buyRisingMA-down-0,",2.6668483505037393,2
"ML:buyRisingMA-down-Risky,",-0.05093191605379874,24
"ML:buyRisingMA-down-Risky,(check-chart)mayBuy-EMA6<EMA14,",-0.1239669421487572,1
"ML:buyRisingMA-down-Risky,***SELLPATTERN***,",-0.18790157349223865,52
"ML:buyRisingMA-down-Risky,***SELLPATTERN***,(check-chart)mayBuy-EMA6<EMA14,",-2.500000000000007,1
"ML:buyRisingMAuptrend-Risky,",1.9166666666666645,1
"ML:dayLowBuy,",2.003235996609908,1
"ML:sellEveningStar-2(Check2-3MidCapCross),",-0.4522037432528873,3
"ML:sellFinalContinue-(lastDayDown)-1,",0.49084088464078623,5
"ML:sellFinalContinue-(lastDayDown)-1,##UPTREND:buyMonth3LowReversal(Confirm),",2.1726915152650355,1
"ML:sellFinalContinue-(lastDayDown)-1,***BUYPATTERN***,",-1.1616563830605608,4
"ML:sellFinalContinue-(lastDayDown)-1,***BUYPATTERN***,##UPTREND:buyMonth3Low,",1.1194029850746268,1
"ML:sellFinalContinue-(lastDayDown)-1,buyYear2LowBreakingUp,",-0.30054644808742753,1
"ML:sellFinalContinue-(lastDayDown)-2,",-0.522312373225146,1
"ML:sellFinalContinue-(lastDayDown)-2,***BUYPATTERN***,",-1.6636843141907525,2
"ML:sellFinalContinue-(lastDayUp)-2,",0.688490784832944,5
"ML:sellFinalContinue-(lastDayUp)-2,***BUYPATTERN***,",-1.0069713400464757,1
"ML:sellRisingMA-down-(Risky),",-1.0296582071854716,7
"ML:sellRisingMA-down-(Risky),(check-chart)maySell-EMA6-MT-May-LT-EMA14,",-0.06863417982155373,1
"ML:sellRisingMAuptrend-1,***BUYPATTERN***,",-1.2782858330518794,2
"ML:sellRisingMAuptrend-1,***BUYPATTERN***,(Test)sell-UP,",0.60283687943262,1
"ML:sellRisingMAuptrend-1,***BUYPATTERN***,(check-chart)mayBuy-EMA6-LT-May-MT-EMA14,",0.5847953216374269,1
"MayBuy-CheckChart(downTrend-mayReverseAtMonth3High)-0,",-0.4901229686929741,17
"MayBuy-CheckChart(downTrend-mayReverseLast4DaysDown)-1,",0.9984354916171583,25
"MayBuy-CheckChart(downTrend-mayReverseLast4DaysDown)-1,##(Test)(check-chart)-SMADownTrend,",-3.177116704805495,1
"MayBuy-CheckChart(downTrend-mayReverseLast4DaysDown)-1,##(Test)(check-chart)-SMADownTrend,##(Test)ML:buySMADownTrend,",-0.07288629737608916,1
"MayBuy-CheckChart(downTrend-mayReverseLast4DaysDown)-1,##ML:MayBuyCheckChart-last3DayDown,",-0.4815071064918879,4
"MayBuy-CheckChart(monthLow-minimumLast2DayDown),",0.5745226648127948,87
"MayBuy-CheckChart(monthLow-minimumLast2DayDown),##(Test)(check-chart)-SMADownTrend,",2.1954799567879393,2
"MayBuy-CheckChart(monthLow-minimumLast2DayDown),##ML:(check-chart-2-3MidCapCross)MayBuyCheckChart-1,",0.5073694282916306,4
"MayBuy-CheckChart(upTrend-lastDayDown),",-0.030687365590220835,57
"MayBuy-CheckChart(upTrend-lastDayDown),##(Check-chart-buy):month3High-InMinus,***SELLPATTERN***,",-2.999999999999994,1
"MayBuy-CheckChart(upTrend-lastDayDown),##(Check-chart-buy):month6High-InMinus,***SELLPATTERN***,",0.6164058795637661,1
"MayBuy-CheckChart(upTrend-lastDayDown),##(Check-chart-sell):month3High-InMinus-PCTChangeLessThan(-2),",-0.0011984781367893789,3
"MayBuy-CheckChart(upTrend-lastDayDown),##(Check-chart-sell):month6High-InMinus-PCTChangeLessThan(-2),",0.8485871280144461,2
"MayBuy-CheckChart(upTrend-lastDayDown),##RisingMA(check-chart-buy)-MayBuyCheckChart,",0.9986859395532224,1
"MayBuy-CheckChart(upTrend-lastDayDown),(SMA9GT0),buyPattern-Risky-GT0.9-SMAGT0,",2.827677977378576,1
"MayBuy-CheckChart(upTrend-lastDayDown),ML:BuyRisingMA-Risky-1,",5.412541254125405,1
"MayBuy-CheckChart(upTrend-lastDayDown),ML:BuyRisingMA-Risky-2,",1.8973214285714284,1
"buy-1-UP,",-0.1355380028028758,15
"buyDayLowVolLow-0,***SELLPATTERN***,",0.20080321285140235,1
"buyFinalCandidate-(lastDayDown),",0.4879749041477986,1
"buyFinalCandidate-(lastDayDown),buyYear2LowBreakingUp,(Test)sell-UP,***BUYPATTERN***,",1.8871315600287561,1
"buyFinalCandidate-(lastDayUp)-(sellPattern),***SELLPATTERN***,",1.6795566673615459,2
"buyFinalContinue-00,",0.08904664051310629,2
"buyFinalContinue-00,ML:buyFinalCandidate-(lastDayUp),",4.391336818521281,1
"buyHeavyUpTrend-Reversal-(Risky),",1.3916421177980753,4
"buyMayYear2LowBreakingUp,",0.4672384713308301,11
"buyMayYear2LowBreakingUp,***SELLPATTERN***,",1.1107058702117996,9
"buyMorningStar-HighLowerTail,***SELLPATTERN***,",0.09883198562443028,1
"buyMorningStar-dayDown,",1.1373390557939937,1
"buyMorningStar-dayUp,",4.8519736842105265,1
"buyPatternsML,",1.0924035364779805,4
"buyPatternsML,##RisingMA(Test)(check-chart-buy)-2DayUp,",-2.3973316656243484,1
"buyRisingMA-1,",4.185152369974202,3
"buyRisingMAuptrend-(Risky),",0.6906307205857842,1
"buyUpTrend-0,##(Check-chart)buyMonth3High-Continue,",1.1631152879873452,1
"buyUpTrend-1,",1.1452287583597969,3
"buyUpTrend-1-YearHigh,***SELLPATTERN***,",-1.283753439891548,3
"buyUpTrend-1-YearHigh,***SELLPATTERN***,(Test)sell-UP,",1.1251758087201287,1
"buyUpTrend-1-YearHigh,***SELLPATTERN***,(check-chart)maySell-EMA6>EMA14,",1.7391304347826086,1
"buyYear2LowBreakingUp,",0.4942507097368238,36
"buyYear2LowBreakingUp,##RisingMA(Test)(check-chart-buy)-2DayUp,",1.8302042744125637,1
"buyYear2LowBreakingUp,***SELLPATTERN***,",6.669535283993115,1
"mayBuyFromBuyPattern-GT1.8,",1.6858170166298676,7
"mayBuyFromBuyPattern-GT1.8,##UPTREND:buyYear2Low,",0.5186721991701244,1
"mayBuyFromBuyPattern-GT1.8,(SMA4GT(1.5)),##UPTREND:buyYear2Low,",-2.140309155766941,1
"mayBuyFromBuyPattern-GT1.8,(SMA9GT0),",2.0239897714316433,2
"mayBuyFromBuyPattern-GT1.8,(SMA9GT0),buyPattern-GT1.5-SMAGT0,buyPatternsML,",1.9248775794367514,7
"mayBuyFromBuyPattern-GT1.8,buyPatternsML,",2.5173996550405646,11
"mayBuyFromBuyPattern-GT1.8,buyPatternsML,(check-chart)buy-2week-breakoutup(|-|-| or --|),",2.156133828996287,1
"maySellFromBuyPattern-LT-1.8,",-2.001256156028367,21
"maySellFromBuyPattern-LT-1.8,##UPTREND:buyMonth6LowReversal(Confirm),",-0.07479431563201197,1
"maySellFromBuyPattern-LT-1.8,(SMA9LT0),",-1.666687818638097,4
"maySellFromBuyPattern-LT-1.8,(SMA9LT0),sellPattern-LT-1.5-SMALT0,***BUYPATTERN***,",-2.0704709896025095,2
"maySellFromBuyPattern-LT-1.8,(check-chart)maySell-EMA6>EMA14,",-1.4650919419943123,1
"sell-UP,",-0.13742055090556926,12
"sell-UP,***BUYPATTERN***,",0.1502602725319161,4
"sellDayLowVolLow-0,",-0.6757990867579992,1
"sellDayLowVolLow-01,",-0.8788314839757746,2
"sellDayLowVolLow-02-checkMorningTrend(.5SL),ML:sellRisingMA-down-(Risky),",-6.8688845401174214,1
"sellDayLowVolLow-03-checkMorningTrend(.5SL),##(Check-chart-buy):month3High-InMinus,***SELLPATTERN***,",-1.50471444623578,1
"sellEveningStar-0,***BUYPATTERN***,",-3.32830915266165,2
"sellFinalContinue-(lastDayUp)-(volLow),",-1.2367149758454064,1
"sellFinalContinue-(lastDayUp)-1,",0.9254498714653016,1
"sellFinalContinue-00,***BUYPATTERN***,",-3.910000813735876,1
"sellFinalContinue-00,***BUYPATTERN***,sellFinalContinue-(lastDayUp)-(volLow),",-1.8845700824499383,1
"sellHeavyUpTrend-Reversal,",-1.8847217367964648,7
"sellHeavyUpTrend-Reversal,***BUYPATTERN***,",-0.7237911605405066,4
"sellHeavyUpTrend-Reversal-(Risky),***BUYPATTERN***,",-0.13514337064829451,3
"sellRisingMA,",-0.14873458115274218,2
"sellRisingMA,***BUYPATTERN***,",-4.190350297422345,1
"sellRisingMAuptrend-2,",-1.6887221015208398,1
"sellSMA25GT10,",-3.5289998751775524,4
"sellUpTrend-0,",-2.167775761242186,1
"sellUpTrend-0,***BUYPATTERN***,",1.4903739197398806,2
"sellUpTrend-1,***BUYPATTERN***,",-0.3982317050893315,1
"sellUpTrend-2,***BUYPATTERN***,",-1.6838045799743064,4
"set1,++,",0.14620617248252635,12
"set1,++,buySuperTrend-1,",1.2847086444025269,2
"set1,++,sellSuperTrend-2,",-1.750987275120665,2
"set1,++,sellSuperTrend-2,***BUYPATTERN***,",-2.495037451600355,3
"set1,+-,",0.34528497660798746,22
"set1,-+,",0.4712841983761618,5
"set1,-+,(Test)ML:AllMAPositive_Uptrend_(BT+1-1),",9.122623408337708,1
"set1,--,",-0.8826844502888308,1
"set1,--,ML:buySuperTrend-2,***SELLPATTERN***,",-0.7309430437549298,3
"set1,--,buySuperTrend-1,",1.0399999999999938,1
"set1,--,sellSuperTrend-2,",-3.3905228758169983,1
"set2,",6.478405315614603,1
"set2,++,",-0.5476650146657358,7
"set2,++,(Test)ML:AllMAPositive_Uptrend_(BT+1-1),",-0.6856837606837638,1
"set2,++,buySuperTrend-1,",1.1999999999999935,1
"set2,++,sellSuperTrend-0,***BUYPATTERN***,",-1.3409961685823693,1
"set2,++,sellSuperTrend-1,",-2.0182992465016145,1
"set2,+-,",0.6680587339760439,7
"set2,+-,(Test)ML:AllMAPositive_Uptrend_(BT+1-1),",4.190505676169031,2
"set2,+-,buySuperTrend-0,***SELLPATTERN***,",1.7484796688410613,2
"set2,+-,buySuperTrend-1,***SELLPATTERN***,",2.4885728796343347,1
"set2,+-,sellSuperTrend-1,",0.5882187325573538,4
"set2,-+,",0.008054143395423097,4
"set2,-+,(Test)ML:AllMAPositive_Uptrend_(GT0),",-0.07173601147775775,1
"set2,--,",-0.7197642410444265,5
