,-0.09145928671215929,176898
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,3OUTSIDE,HIGHWAVE]",-3.4110874560128277,1
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,3OUTSIDE,SHORTLINE]",-1.4441046551138295,1
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,3OUTSIDE]",0.10694018807419936,4
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIGHWAVE,HIKKAKE]",-1.9187315304979482,1
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIGHWAVE]",0.1013698727377121,40
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21]",-1.3248930174975588,2
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,HIKKAKE]",1.0671060125132639,4
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,SHORTLINE,UNIQUE3RIVER]",-1.3353830947504974,1
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,SHORTLINE]",-0.11495096781053239,13
"M@[,ADXR20:BOP]P@[,SPINNINGTOP]",0.5927234329006484,65
"M@[,ADXR20:BOP]P@[,SPINNINGTOP]O@[,CROSSOVER21]",2.9484423987376296,2
"M@[,ADXR20:BOP]P@[,SPINNINGTOP]V@[,AD:OBV]",-1.4371887642279124,1
"M@[,ADXR20:BOP]P@[,UNIQUE3RIVER]",-1.7307734989619707,1
"M@[,ADXR20:BOP]V@[,AD:OBV]",0.16550605850158387,7
"M@[,ADXR40,AROON:BOP]",2.0779299431382086,2
"M@[,ADXR40,AROON:BOP]P@[,BELTHOLD,3OUTSIDE,LONGLINE]",-0.3326299881078166,1
"M@[,ADXR40,AROON:BOP]P@[,BELTHOLD,3OUTSIDE]",-3.3332941818387605,1
"M@[,ADXR40,AROON:BOP]P@[,BELTHOLD]",-1.1237084637334176,1
"M@[,ADXR40,AROON:BOP]P@[,ENGULFING]",-3.165721654143493,1
"M@[,ADXR40,AROON:BOP]P@[,HARAMI]",1.7146499170553813,1
