buyIndia,avg,count
"P@[,3INSIDE,LONGLINE]O@[,CROSSOVER21,CROSSOVER50]",-0.460157126823796,1
"P@[,BELTHOLD,SEPARATINGLINES]",-0.45996451121809323,69
"M@[,ADXR20:BOP]P@[,BELTHOLD]",-0.4584943396134145,37
"M@[,ADXR20:BOP]P@[,HARAMI,SHORTLINE]",-0.4570772769867796,5
"P@[,HARAMI,SPINNINGTOP,HIKKAKE]",-0.45083794986528825,8
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]V@[,AD:OBV]",-0.4438807863031071,1
"P@[,ENGULFING,SHORTLINE]O@[,CROSSOVER21]",-0.44354665215699995,3
"M@[,ADXR40:BOP]P@[,SHORTLINE]",-0.44247515346099586,12
"M@[,APO,RSI:BOP]P@[,CLOSINGMARUBOZU,3INSIDE]",-0.43791859866048133,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN]",-0.4366331185285385,19
"P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SHORTLINE]",-0.43540322059874764,4
"P@[,CLOSINGMARUBOZU]V@[,AD:OBV]",-0.4313961971449582,2
"P@[,HIKKAKE,SHORTLINE]O@[,CROSSOVER21,CROSSOVER50]",-0.4309416074121956,1
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,3OUTSIDE,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.428405607670722,9
"M@[,ADXR20,CCI:BOP]P@[,HARAMI,SPINNINGTOP]",-0.42603550295858256,1
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.42438477559466015,45
"M@[,AROON,CCI:BOP]",-0.42044546449371983,45
"P@[,SPINNINGTOP,HIGHWAVE,HIKKAKE,SHORTLINE]",-0.41819132253006336,1
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SHORTLINE]",-0.4155796537613613,11
"M@[,RSI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",-0.41438717131153874,3
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.4097131776470412,32
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HOMINGPIGEON,TAKURI]",-0.40842998177948553,20
"M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.4029997218172043,4
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",-0.40035412507879786,35
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.3971536559628546,28
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,MATCHINGLOW,TAKURI]",-0.3963385275119794,13
"P@[,3OUTSIDE,LONGLINE]",-0.39579999415604267,89
"M@[,CCI:BOP]P@[,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-0.3954081632653061,1
"P@[,HAMMER,DOJI,DOJISTAR,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,TAKURI]",-0.394992263577774,2
"M@[,CCI:BOP]P@[,ENGULFING,MORNINGSTAR]",-0.3884740194033047,2
"P@[,HAMMER,HARAMI,HOMINGPIGEON,MATCHINGLOW]",-0.3882864524818746,15
"M@[,APO,AROON:BOP]P@[,SPINNINGTOP]",-0.38687570482050593,4
"P@[,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,TAKURI]",-0.3849721784953767,8
"M@[,AROON,CCI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.38461538461538464,1
"M@[,RSI:BOP]P@[,SHORTLINE]",-0.38304535514634297,62
"M@[,ADXR20:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.38277194233771544,12
"M@[,APO:BOP]P@[,SPINNINGTOP,3OUTSIDE]",-0.38211692777990064,1
"M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-0.381383322559799,1
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.3801508746306713,13
"M@[,RSI:BOP]P@[,ENGULFING]",-0.37925383125539974,17
"M@[,RSI:BOP]P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.3789629355763135,1
"P@[,LONGLINE]O@[,CROSSOVER21]",-0.37594433667078975,46
"M@[,AROON:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.3720119670202844,25
"M@[,RSI:BOP]P@[,HAMMER,SHORTLINE]",-0.37109374999999556,1
"M@[,AROON:BOP]P@[,CLOSINGMARUBOZU]",-0.3688744989854414,9
"P@[,HIKKAKE,HIKKAKEMOD]",-0.36818173428705814,21
"M@[,APO:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-0.3674487594390523,2
"M@[,CCI:BOP]P@[,3INSIDE]O@[,CROSSOVER21]",-0.3673835125447947,1
"M@[,CCI:BOP]P@[,3OUTSIDE,SHORTLINE]",-0.3671267501693758,10
"P@[,HIKKAKE,SHORTLINE]",-0.36608892075465094,68
"M@[,ADXR20:BOP]P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",-0.36494908354212946,4
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE,SEPARATINGLINES]",-0.36053364809629673,18
"M@[,APO:BOP]P@[,CLOSINGMARUBOZU]",-0.35910161672132784,6
"P@[,PIERCING]",-0.35803315834510147,87
"M@[,ADXR40:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-0.35587911270318745,2
"P@[,BELTHOLD,LONGLINE]V@[,AD:OBV]",-0.3558529186045679,8
"M@[,AROON:BOP]P@[,BELTHOLD]",-0.35393084983168616,174
"M@[,CCI:BOP]P@[,3OUTSIDE,LONGLINE]",-0.35219710867908804,2
"M@[,ADXR20:BOP]P@[,SPINNINGTOP,SHORTLINE]",-0.34781661594920554,5
"P@[,3OUTSIDE,HIKKAKE]",-0.3394706559263574,1
"P@[,CLOSINGMARUBOZU,PIERCING]V@[,AD:OBV]",-0.33216100039077545,1
"M@[,APO:BOP]P@[,BELTHOLD,LONGLINE]",-0.33021206831447836,64
"M@[,ADXR20:BOP]P@[,HAMMER]",-0.3251661513232878,2
"M@[,AROON:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR]",-0.32310177705976695,1
"M@[,AROON:BOP]P@[,BELTHOLD,SEPARATINGLINES]",-0.32039452711099875,4
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.31865175484534247,279
"M@[,ADXR20:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.3167509452392213,2
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.3157705779241949,13
"M@[,CCI:BOP]P@[,ENGULFING,SPINNINGTOP]",-0.31194550896593676,2
"M@[,CCI:BOP]P@[,BELTHOLD,MORNINGSTAR,SEPARATINGLINES]",-0.30998140111593303,1
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.30853488135776114,7
"M@[,ADXR20:BOP]P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.3078667351544298,3
"M@[,ADXR20,CCI:BOP]P@[,3INSIDE,LONGLINE]",-0.3023105160872455,1
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-0.29864374880351113,33
"P@[,SPINNINGTOP,HIKKAKE,SHORTLINE]",-0.2968010470013998,18
"P@[,ENGULFING,LONGLINE]",-0.2928182183333533,351
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN]",-0.2906743185078943,2
"M@[,APO:BOP]P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",-0.29012654012654315,1
"P@[,HAMMER,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,TAKURI]",-0.2865853658536613,2
"M@[,RSI,CCI:BOP]",-0.28594575616735457,14
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP]",-0.27551582711680267,7
"P@[,CLOSINGMARUBOZU]",-0.27418848336764867,230
"M@[,RSI:BOP]P@[,LONGLINE]",-0.2735771173165054,26
"P@[,UNIQUE3RIVER]",-0.2727385276249367,37
"M@[,APO:BOP]P@[,BELTHOLD]O@[,CROSSOVER21]",-0.27262384162407777,5
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21]",-0.26970320487025945,9
"P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI]",-0.26668994753221126,17
"M@[,AROON:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-0.2653443571354046,3
"M@[,CCI:BOP]P@[,SPINNINGTOP]",-0.26521678851907016,188
"P@[,BELTHOLD]",-0.2612166027363834,1987
"P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.2602569609120806,4
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.26003616481459,56
"P@[,CONCEALBABYSWALL]",-0.25996533795494914,1
"M@[,APO:BOP]",-0.25983143067022924,587
"P@[,CDLINVERTEDHAMMER]",-0.2553812697220136,379
"P@[,HAMMER,DOJI,DOJISTAR,DRAGONFLYDOJI,LONGLEGGEDDOJI,TAKURI]",-0.25206684636830473,4
"M@[,APO:BOP]P@[,ENGULFING,LONGLINE]",-0.2498771924558372,15
"M@[,APO:BOP]P@[,LONGLINE]",-0.24722976778119832,73
"P@[,BELTHOLD]O@[,CROSSOVER21]",-0.24683476598908063,39
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.24300237261680438,17
"M@[,AROON:BOP]P@[,HAMMER]",-0.24295432458697766,1
"P@[,3OUTSIDE]",-0.2403355822439291,437
"P@[,BELTHOLD,3OUTSIDE]",-0.2401210991988433,98
"P@[,ENGULFING,SHORTLINE]O@[,CROSSOVER50]",-0.2399578030332354,3
"P@[,BELTHOLD,LONGLINE]O@[,CROSSOVER21]",-0.23919186021722236,40
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE,TAKURI]",-0.23890968016358163,5
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.23864151177526485,70
"P@[,HARAMI,HARAMICROSS,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HOMINGPIGEON,MATCHINGLOW,TAKURI]",-0.23459209267020303,2
"P@[,CDLINVERTEDHAMMER,DOJI,DOJISTAR,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP]",-0.23408239700374533,1
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]O@[,CROSSOVER21]",-0.23337222870478744,1
"P@[,LONGLINE]",-0.23102501259583655,2233
"P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.23066963257093545,339
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP]",-0.2294234554540859,9
"M@[,CCI:BOP]P@[,MORNINGSTAR,MORNINGDOJISTAR]",-0.22780187892665787,25
"P@[,HARAMI,HARAMICROSS,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.22719074297478123,6
"M@[,ADXR20,RSI:BOP]",-0.22611674630046247,8
"M@[,ADXR20:BOP]",-0.224144932212834,269
"M@[,CCI,RSI:BOP]P@[,BELTHOLD,MORNINGSTAR,LONGLINE,SEPARATINGLINES]",-0.22232103156958646,1
"M@[,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN]",-0.2220605296750008,6
"M@[,ADXR40,AROON:BOP]P@[,SPINNINGTOP,HIGHWAVE]",-0.2219755826859105,1
"M@[,ADXR40:BOP]P@[,SPINNINGTOP,SHORTLINE]",-0.21918806180470132,3
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.2184499479964176,21
"P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",-0.2184373471000565,120
"M@[,ADXR20,CCI:BOP]P@[,3OUTSIDE]",-0.2176105302266286,1
"M@[,AROON:BOP]P@[,SPINNINGTOP]",-0.21378539689008558,90
"P@[,SHORTLINE]O@[,CROSSOVER21]",-0.21216021922117964,40
"M@[,AROON:BOP]P@[,BELTHOLD,LONGLINE]",-0.2120949151052756,145
"P@[,TASUKIGAP]O@[,CROSSOVER21]",-0.2112676056337999,1
"M@[,CCI:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,LONGLINE]",-0.20811351293088187,46
"M@[,RSI:BOP]P@[,CLOSINGMARUBOZU]",-0.2078406932096696,3
"P@[,SPINNINGTOP,HIGHWAVE]V@[,AD:OBV]",-0.2061718542165409,1
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.20472324342753737,7
"P@[,3OUTSIDE,SHORTLINE]",-0.2043326065547117,91
"P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-0.20254951506960336,73
"P@[,SPINNINGTOP]O@[,CROSSOVER21]",-0.20229698970843393,32
"M@[,ADXR20:BOP]P@[,ENGULFING]",-0.20170407928246187,14
"M@[,ADXR20:BOP]P@[,CDLINVERTEDHAMMER]",-0.200566800627206,2
"P@[,CDLINVERTEDHAMMER,SHORTLINE]",-0.19970965883302777,21
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]O@[,CROSSOVER50]",-0.19848771266539783,1
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.19445285063152543,242
"M@[,AROON,CCI:BOP]P@[,BELTHOLD]",-0.19094317565431335,15
"M@[,AROON:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.19081555447973417,71
"P@[,SPINNINGTOP]",-0.18935782766489456,2639
"P@[,CDLINVERTEDHAMMER,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,UNIQUE3RIVER]",-0.1884893273633237,2
"P@[,BELTHOLD,PIERCING,HIKKAKE,LONGLINE]",-0.18747492913569272,3
"M@[,AROON:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.18678160919539577,1
"M@[,RSI:BOP]V@[,AD:OBV]",-0.18674698795180175,1
"M@[,CCI,RSI:BOP]P@[,SPINNINGTOP]",-0.18644229400154563,7
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP]",-0.1840875748355787,4
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,UNIQUE3RIVER]",-0.18336007334403195,1
"P@[,HIKKAKE,MATCHINGLOW]",-0.18206083376362786,34
"M@[,AROON:BOP]P@[,3OUTSIDE]",-0.18024541272625835,30
"M@[,ADXR20:BOP]P@[,CLOSINGMARUBOZU,LONGLINE]O@[,CROSSOVER21]",-0.17814854682453468,1
"M@[,APO:BOP]P@[,BELTHOLD,ENGULFING]",-0.17804064809837236,9
"M@[,RSI]P@[,MATCHINGLOW]",-0.17798804099578813,6
"M@[,CCI:BOP]P@[,BELTHOLD,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR]",-0.17612664185253357,3
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]",-0.17199428400824374,498
"P@[,ENGULFING]",-0.1690076836009887,1071
"M@[,RSI:BOP]P@[,ENGULFING,MORNINGSTAR,LONGLINE]",-0.16743768556238037,1
"P@[,HARAMI]",-0.16641699983726557,1396
"M@[,CCI,RSI:BOP]P@[,HARAMI,SHORTLINE]",-0.16530872196671625,5
"M@[,CCI:BOP]P@[,3INSIDE,UNIQUE3RIVER]",-0.1646533613445339,2
"M@[,ADXR20:BOP]P@[,BELTHOLD,ENGULFING]",-0.1645440063717886,6
"M@[,CCI:BOP]P@[,SPINNINGTOP,3OUTSIDE]",-0.1642667123195712,12
"P@[,CLOSINGMARUBOZU,3INSIDE,LONGLINE]",-0.16334625209890272,12
"P@[,CLOSINGMARUBOZU,PIERCING]",-0.1632929761356479,6
"P@[,XSIDEGAP3METHODS]",-0.1623438584196864,141
"M@[,ADXR40:BOP]P@[,SPINNINGTOP]",-0.16107216721179318,10
"M@[,AROON:BOP]",-0.16096843139421887,961
"M@[,CCI:BOP]P@[,BELTHOLD,3INSIDE,SEPARATINGLINES]",-0.15983832445342308,1
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER50]",-0.15923948562649834,3
"P@[,BELTHOLD,ENGULFING]O@[,CROSSOVER21]",-0.1584293260386343,4
"P@[,HARAMI,HARAMICROSS,DOJI,SHORTLINE]",-0.15650540621367431,2
"M@[,CCI,RSI:BOP]P@[,ENGULFING,LONGLINE]",-0.15257164523629138,2
"M@[,AROON:BOP]O@[,CROSSOVER21]",-0.1520016950905953,24
,-0.15181261398521562,92935
"P@[,BELTHOLD,ENGULFING,LONGLINE]",-0.1501328120665651,465
"M@[,CCI:BOP]P@[,ENGULFING,LONGLINE]",-0.14502042272672613,43
"P@[,BELTHOLD,ENGULFING]",-0.14445777193649237,336
"M@[,AROON:BOP]P@[,SHORTLINE]",-0.14364852863779434,83
"M@[,RSI:BOP]P@[,3OUTSIDE]",-0.14259947973046438,2
"M@[,RSI]P@[,HARAMI,HOMINGPIGEON,MATCHINGLOW]",-0.14220712150920647,3
"M@[,APO:BOP]P@[,BELTHOLD]",-0.1413052502789277,82
"M@[,CCI:BOP]P@[,BELTHOLD]",-0.1400425755879358,231
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]O@[,CROSSOVER21]",-0.13952323717948512,2
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,UNIQUE3RIVER]",-0.13809803551983205,3
"M@[,ADXR20:BOP]O@[,CROSSOVER50]",-0.13733443903146592,6
"M@[,APO:BOP]P@[,BELTHOLD,PIERCING,LONGLINE]",-0.13531799729364005,1
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI]",-0.13462342527565307,128
"P@[,SPINNINGTOP,HIGHWAVE,SHORTLINE]",-0.13365450481114094,32
"M@[,APO:BOP]P@[,BELTHOLD,3INSIDE]",-0.12926451733950128,2
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,TRISTAR,HIGHWAVE,RICKSHAWMAN]",-0.12875185593493604,15
"O@[,CROSSOVER50]",-0.12727724216800318,352
"M@[,CCI:BOP]",-0.12695214975412522,2316
"P@[,BELTHOLD,3INSIDE,LONGLINE]",-0.12601974442535455,74
"P@[,MARUBOZU,BELTHOLD,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.12442882222575283,68
"P@[,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.12359778081464932,21
"P@[,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-0.12294324991874651,16
"P@[,HARAMI,SPINNINGTOP]",-0.12238572114134688,564
"M@[,CCI:BOP]O@[,CROSSOVER21]",-0.1223283059427458,4
"M@[,APO:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.12129099470919838,10
"P@[,BELTHOLD,LONGLINE]",-0.12086134080765941,2236
"P@[,SPINNINGTOP,SHORTLINE]",-0.12051029129032632,424
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU]",-0.11860653770093302,20
"P@[,HAMMER,DOJI,DOJISTAR,DRAGONFLYDOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN,TAKURI]",-0.1151079136690582,1
"P@[,DOJI,DOJISTAR,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,RICKSHAWMAN]",-0.11449579975020648,19
"P@[,CLOSINGMARUBOZU,LONGLINE]",-0.11413938397060233,267
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE]",-0.11261028171819104,4
"M@[,APO:BOP]P@[,SPINNINGTOP,SHORTLINE]",-0.11246689137973113,6
"P@[,HAMMER,HIKKAKE,STICKSANDWICH]",-0.11246485473290022,1
"P@[,MATCHINGLOW]",-0.11185800233311423,487
"P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN,SHORTLINE]O@[,CROSSOVER21]",-0.11018437367033725,3
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,HIKKAKE,HIKKAKEMOD,RICKSHAWMAN]",-0.10985942867891593,4
"P@[,SPINNINGTOP,HIKKAKE]",-0.10920214737975857,103
"P@[,ENGULFING]V@[,AD:OBV]",-0.10882162805698327,6
"P@[,HIKKAKE]",-0.10787295555749488,1444
"M@[,AROON,CCI:BOP]P@[,BELTHOLD,LONGLINE,SEPARATINGLINES]",-0.10757314974182443,1
"M@[,CCI:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.10652261834576088,23
"M@[,AROON:BOP]P@[,MARUBOZU,BELTHOLD,CLOSINGMARUBOZU,3OUTSIDE,LONGLINE]",-0.1063829787234083,1
"M@[,CCI:BOP]P@[,ENGULFING,SHORTLINE]",-0.10438398839890516,18
"M@[,RSI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.10356938267815445,3
"P@[,ENGULFING,SHORTLINE]",-0.10225499166862205,201
"M@[,AROON:BOP]P@[,HARAMI,SHORTLINE]",-0.10119454377939009,11
"M@[,APO:BOP]P@[,HARAMI,SPINNINGTOP]",-0.10103950945834432,5
"M@[,APO,AROON:BOP]",-0.10098106110099202,35
"M@[,AROON:BOP]V@[,AD:OBV]",-0.09417067501741204,7
"M@[,RSI]",-0.09134807875662247,853
"P@[,TASUKIGAP]",-0.08944493968930702,98
"M@[,CCI:BOP]P@[,PIERCING]",-0.08794635245599165,7
"M@[,RSI:BOP]",-0.08599677500857209,286
"P@[,SHORTLINE]",-0.08246150523085834,3289
"P@[,SPINNINGTOP,HIGHWAVE,HIKKAKE]",-0.07725036758509438,47
"M@[,CCI:BOP]P@[,3INSIDE,SHORTLINE,UNIQUE3RIVER]",-0.07440072682059055,3
"O@[,CROSSOVER21]",-0.07157332079607477,754
"P@[,HARAMI,SHORTLINE]",-0.0698859564937275,582
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.06894109288361465,8
"M@[,APO:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.06772949880171834,1
"M@[,ADXR20:BOP]P@[,HARAMI]",-0.0646073025815938,18
"M@[,CCI:BOP]P@[,ENGULFING,CLOSINGMARUBOZU,LONGLINE]",-0.06251820203389909,6
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIKKAKE,RICKSHAWMAN]O@[,CROSSOVER21]",-0.06222943722944215,1
"M@[,CCI:BOP]P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.059083600701705284,170
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE]",-0.058538900050581634,467
"M@[,AROON:BOP]P@[,HARAMI,HARAMICROSS,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,HIGHWAVE,RICKSHAWMAN]",-0.05845170975642048,13
"P@[,ENGULFING,DOJI,GRAVESTONEDOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.05839416058394161,1
"P@[,BELTHOLD,3INSIDE]",-0.05260885032459943,45
"M@[,ADXR40,RSI:BOP]P@[,CDLINVERTEDHAMMER]",-0.05102040816326241,1
"P@[,HAMMER]",-0.05071204979227094,802
"M@[,ADXR40:BOP]",-0.04763500128634911,59
"P@[,ENGULFING,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-0.04753227488680645,2
"M@[,ADXR20:BOP]P@[,HARAMI,SHORTLINE]O@[,CROSSOVER21]",-0.045636631002477744,1
"P@[,SPINNINGTOP,HIGHWAVE]",-0.04472221979747382,1034
"M@[,AROON,CCI:BOP]P@[,HARAMI,SPINNINGTOP,SHORTLINE]",-0.04285801751055031,1
"P@[,BELTHOLD,RISEFALL3METHODS,SEPARATINGLINES]O@[,CROSSOVER21]",-0.04121162167731066,1
"P@[,HARAMI,SPINNINGTOP,HIGHWAVE]",-0.039625161769898554,219
"P@[,HAMMER,DOJI,DRAGONFLYDOJI,LONGLEGGEDDOJI,HIKKAKE,MATCHINGLOW,TAKURI]",-0.03869303525365825,1
"P@[,HARAMI,HOMINGPIGEON]",-0.03713815448537941,305
"P@[,HIKKAKE,LONGLINE]",-0.037073109121307825,24
"P@[,DOJI,LONGLEGGEDDOJI,SPINNINGTOP,RICKSHAWMAN,SHORTLINE]",-0.0348949254208922,142
"M@[,AROON:BOP]P@[,LONGLINE,MATHOLD]",-0.03475842891900101,1
"M@[,ADXR20,AROON:BOP]P@[,BELTHOLD,LONGLINE]",-0.031046258925806498,1
"P@[,3INSIDE]V@[,AD:OBV]",-0.029998620948900934,2
"M@[,CCI:BOP]P@[,CLOSINGMARUBOZU,MORNINGSTAR,MORNINGDOJISTAR,LONGLINE]",-0.028980320263640946,4
